"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949227,769,0,4
2,949219,779,0,2
3,949329,671,0,0
4,949336,664,0,0
5,949417,583,0,0
6,949429,571,0,0
7,949491,509,0,0
8,949509,491,0,0
9,949530,469,0,1
10,949513,485,0,2
11,949618,380,1,1
12,949649,350,1,0
13,949701,297,2,0
14,949757,241,1,1
15,949749,248,2,1
16,949790,210,0,0
17,949795,202,0,3
18,949805,194,0,1
19,949815,185,0,0
20,949837,163,0,0
21,949841,159,0,0
22,949848,152,0,0
23,949845,155,0,0
24,949854,146,0,0
25,949885,115,0,0
26,949890,110,0,0
27,949905,95,0,0
28,949901,99,0,0
29,949905,95,0,0
30,949920,80,0,0
31,949933,67,0,0
32,949942,58,0,0
33,949949,51,0,0
34,949943,57,0,0
35,949941,59,0,0
36,949949,51,0,0
37,949944,56,0,0
38,949952,48,0,0
39,949958,42,0,0
40,949959,41,0,0
41,949962,38,0,0
42,949962,38,0,0
43,949950,50,0,0
44,949956,44,0,0
45,949960,40,0,0
46,949964,36,0,0
47,949973,27,0,0
48,949974,26,0,0
49,949976,24,0,0
50,949985,15,0,0
51,949981,19,0,0
52,949982,18,0,0
53,949980,20,0,0
54,949987,13,0,0
55,949991,9,0,0
56,949995,5,0,0
57,949997,3,0,0
58,949994,6,0,0
59,949996,4,0,0
60,949993,7,0,0
61,949985,15,0,0
62,949986,14,0,0
63,949985,15,0,0
64,949991,9,0,0
65,949993,7,0,0
66,949998,2,0,0
67,949997,3,0,0
68,949997,3,0,0
69,949998,2,0,0
70,949999,1,0,0
71,950000,0,0,0
