"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949046,925,1,28
2,949127,857,0,16
3,949153,824,1,22
4,949143,831,1,25
5,949104,876,1,19
6,949067,914,5,14
7,949044,943,4,9
8,949042,944,2,12
9,949083,906,3,8
10,949120,869,0,11
11,949075,913,0,12
12,949100,885,0,15
13,949064,918,0,18
14,949080,905,1,14
15,949112,874,1,13
16,949175,813,0,12
17,949144,848,1,7
18,949179,814,2,5
19,949162,832,1,5
20,949191,805,1,3
21,949203,792,2,3
22,949121,869,3,7
23,949160,828,6,6
24,949166,829,1,4
25,949209,785,0,6
26,949201,797,0,2
27,949130,868,0,2
28,949095,904,0,1
29,949084,912,0,4
30,949100,896,0,4
31,949123,875,0,2
32,949091,903,1,5
33,949069,930,1,0
34,949052,948,0,0
35,948978,1019,1,2
36,948968,1024,1,7
37,948980,1011,2,7
38,948977,1012,2,9
39,949044,947,4,5
40,949003,992,2,3
41,948993,1005,2,0
42,948989,1006,4,1
43,948985,1012,3,0
44,949079,919,2,0
45,949148,848,4,0
46,949178,818,3,1
47,949244,753,3,0
48,949235,764,1,0
49,949306,692,1,1
50,949326,672,2,0
51,949352,646,2,0
52,949360,638,2,0
53,949363,634,1,2
54,949355,643,0,2
55,949367,629,0,4
56,949355,643,0,2
57,949412,586,0,2
58,949418,575,0,7
59,949376,623,0,1
60,949377,621,0,2
61,949395,605,0,0
62,949334,666,0,0
63,949337,663,0,0
64,949342,656,1,1
65,949323,677,0,0
66,949262,738,0,0
67,949237,761,0,2
68,949167,829,3,1
69,949192,804,3,1
70,949153,843,3,1
71,949189,808,3,0
72,949208,789,1,2
73,949223,770,6,1
74,949204,791,4,1
75,949237,759,2,2
76,949267,729,3,1
77,949290,703,3,4
78,949218,776,4,2
79,949222,776,1,1
80,949226,772,0,2
81,949299,698,0,3
82,949246,753,0,1
83,949205,794,0,1
84,949238,758,0,4
85,949291,707,0,2
86,949343,655,0,2
87,949333,659,0,8
88,949320,672,0,8
89,949290,709,0,1
90,949259,737,0,4
91,949277,720,0,3
92,949281,715,0,4
93,949253,741,0,6
94,949220,771,2,7
95,949241,757,0,2
96,949278,719,0,3
97,949304,693,1,2
98,949272,725,1,2
99,949307,690,2,1
100,949318,680,1,1
101,949286,708,1,5
102,949258,737,1,4
103,949304,683,2,11
104,949293,685,3,19
105,949355,626,1,18
106,949316,669,2,13
107,949304,688,2,6
108,949283,707,1,9
109,949278,711,1,10
110,949285,694,1,20
111,949278,705,0,17
112,949259,729,0,12
113,949252,740,1,7
114,949317,679,0,4
115,949284,711,0,5
116,949243,755,0,2
117,949228,771,0,1
118,949177,820,1,2
119,949143,852,4,1
120,949139,851,6,4
121,949060,927,4,9
122,949055,929,2,14
123,949030,945,6,19
124,949032,945,3,20
125,949053,931,5,11
126,949003,975,9,13
127,949075,908,9,8
128,949099,887,4,10
129,949145,844,2,9
130,949178,805,2,15
131,949164,815,2,19
132,949127,857,4,12
133,949110,883,0,7
134,949134,860,0,6
135,949094,898,0,8
136,949088,905,0,7
137,949093,903,0,4
138,949111,884,0,5
139,949100,897,0,3
140,949144,853,1,2
141,949182,813,2,3
142,949220,776,1,3
143,949184,815,1,0
144,949262,736,1,1
145,949293,707,0,0
146,949203,797,0,0
147,949219,780,1,0
148,949201,795,3,1
149,949246,750,3,1
150,949217,778,1,4
151,949153,835,3,9
152,949200,790,2,8
153,949279,706,0,15
154,949271,720,1,8
155,949241,754,1,4
156,949226,773,1,0
157,949208,791,1,0
158,949228,771,1,0
159,949227,768,2,3
160,949199,794,3,4
161,949227,764,3,6
162,949255,728,10,7
163,949252,738,4,6
164,949239,751,0,10
165,949292,702,0,6
166,949290,705,0,5
167,949288,704,0,8
168,949238,756,1,5
169,949190,805,0,5
170,949238,759,0,3
171,949228,769,2,1
172,949196,800,3,1
173,949176,820,2,2
174,949180,817,3,0
175,949242,753,5,0
176,949203,790,7,0
177,949153,834,10,3
178,949209,783,4,4
179,949176,816,5,3
180,949186,809,2,3
181,949170,828,1,1
182,949138,861,0,1
183,949171,826,0,3
184,949155,843,2,0
185,949089,909,2,0
186,949120,880,0,0
187,949104,896,0,0
188,949103,894,0,3
189,949125,868,4,3
190,949140,853,5,2
191,949169,823,7,1
192,949220,778,2,0
193,949283,715,2,0
194,949238,762,0,0
195,949222,778,0,0
196,949162,838,0,0
197,949250,748,0,2
198,949225,764,1,10
199,949198,795,0,7
200,949292,699,2,7
201,949315,679,0,6
202,949275,720,0,5
203,949331,663,1,5
204,949304,685,1,10
205,949273,717,1,9
206,949262,720,1,17
207,949263,711,1,25
208,949250,728,0,22
209,949204,769,1,26
210,949249,723,0,28
211,949285,687,1,27
212,949313,661,5,21
213,949307,683,2,8
214,949291,691,4,14
215,949250,734,4,12
216,949257,713,2,28
217,949245,730,0,25
218,949244,739,0,17
219,949248,733,0,19
220,949227,753,0,20
221,949208,776,0,16
222,949168,813,4,15
223,949215,771,4,10
224,949243,743,2,12
225,949275,707,0,18
226,949269,698,1,32
227,949233,733,2,32
228,949170,786,0,44
229,949121,835,2,42
230,949018,937,2,43
231,949090,864,4,42
232,949092,876,3,29
233,949088,871,2,39
234,949078,884,0,38
235,949056,899,0,45
236,949089,851,0,60
237,949183,766,0,51
238,949204,756,0,40
239,949169,791,0,40
240,949135,824,0,41
241,949114,836,0,50
242,949137,800,1,62
243,949114,826,0,60
244,949045,903,1,51
245,949003,930,2,65
246,949050,880,0,70
247,949043,874,2,81
248,949071,855,0,74
249,949018,912,0,70
250,948919,1023,1,57
251,948929,1030,2,39
252,948943,1008,3,46
253,949021,913,4,62
254,949050,875,2,73
255,948960,945,1,94
256,948967,933,3,97
257,948970,916,3,111
258,949053,829,5,113
259,949104,782,2,112
260,949079,801,1,119
261,949132,744,1,123
262,949131,778,2,89
263,949112,779,3,106
264,949162,745,1,92
265,949159,761,1,79
266,949169,759,1,71
267,949198,707,0,95
268,949208,706,0,86
269,949268,652,0,80
270,949288,646,0,66
271,949252,684,0,64
272,949196,725,2,77
273,949160,744,0,96
274,949156,750,0,94
275,949169,730,0,101
276,949178,732,0,90
277,949190,713,3,94
278,949185,707,2,106
279,949203,669,2,126
280,949124,748,3,125
281,949069,805,4,122
282,949041,833,3,123
283,949035,823,2,140
284,949032,827,3,138
285,949023,849,1,127
286,948983,863,1,153
287,949002,848,2,148
288,949053,831,1,115
289,949024,829,1,146
290,949083,795,0,122
291,949091,775,1,133
292,949008,841,0,151
293,949045,800,0,155
294,949087,774,0,139
295,949136,733,0,131
296,949155,706,0,139
297,949118,728,0,154
298,949123,719,0,158
299,949107,719,1,173
300,949083,767,2,148
301,949125,740,1,134
302,949135,743,3,119
303,949160,729,2,109
