"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,9368,936678,17,3937
2,9716,935709,19,4556
3,9685,935134,22,5159
4,9664,934608,16,5712
5,9842,933816,16,6326
6,9494,933576,16,6914
7,9584,932613,22,7781
8,9729,931804,14,8453
9,9848,931147,21,8984
10,9807,930545,20,9628
11,9658,930068,23,10251
12,9615,929384,32,10969
13,9743,928899,32,11326
14,9709,928277,25,11989
15,9720,927503,26,12751
16,9653,927122,27,13198
17,9620,926692,17,13671
18,9674,926235,16,14075
19,9645,925567,19,14769
20,9583,925311,14,15092
21,9593,924620,18,15769
22,9616,924296,15,16073
23,9660,923786,16,16538
24,9669,922923,20,17388
25,9438,922481,21,18060
26,9183,922227,20,18570
27,8933,922132,16,18919
28,8897,921339,8,19756
29,8847,920955,9,20189
30,8636,920374,17,20973
31,8782,919250,34,21934
32,8790,918820,31,22359
33,8719,918268,32,22981
34,8664,917738,27,23571
35,8855,916853,22,24270
36,8519,916243,30,25208
37,8254,916059,22,25665
38,8428,915347,24,26201
39,8387,915032,27,26554
40,8441,914211,20,27328
41,8493,913526,14,27967
42,8407,913044,9,28540
43,8541,912227,12,29220
44,8494,911646,18,29842
45,8644,910944,18,30394
46,8596,910479,8,30917
47,8793,910091,9,31107
48,8899,909197,11,31893
49,8958,908195,10,32837
50,8683,908122,12,33183
51,8653,907481,10,33856
52,8973,906966,13,34048
53,8827,906737,15,34421
54,8892,906386,16,34706
55,8997,905890,23,35090
56,9169,905296,12,35523
57,8924,905061,14,36001
58,8836,904447,16,36701
59,8747,904249,18,36986
60,8781,903393,22,37804
61,8615,903200,18,38167
62,8270,902704,21,39005
63,8285,902193,13,39509
64,8241,901827,15,39917
65,8143,901001,14,40842
66,8251,900560,12,41177
67,8207,900226,16,41551
68,7944,899787,12,42257
69,7909,898927,10,43154
70,8058,898449,4,43489
71,7964,897829,8,44199
72,7896,897385,8,44711
73,8098,896688,8,45206
74,8115,895711,10,46164
75,7973,895460,16,46551
76,8021,894315,17,47647
77,8005,893952,11,48032
78,8235,893113,14,48638
79,8504,892019,16,49461
80,8278,891877,11,49834
81,8220,891549,16,50215
82,8467,890560,19,50954
83,8467,889923,22,51588
84,8594,889786,28,51592
85,8533,889138,24,52305
86,8567,888705,20,52708
87,8540,888271,17,53172
88,8616,887887,20,53477
89,8527,887903,18,53552
90,8520,887712,16,53752
91,8530,887494,14,53962
92,8555,887331,12,54102
93,8364,887474,12,54150
94,8422,886752,12,54814
95,8483,886510,11,54996
96,8345,886112,21,55522
97,8519,885310,23,56148
98,8421,885430,22,56127
99,8384,885264,25,56327
100,8594,884565,33,56808
101,8701,883952,24,57323
102,8701,883358,16,57925
103,8784,882655,18,58543
104,8932,881581,20,59467
105,8863,881238,27,59872
106,8754,880712,22,60512
107,8707,879730,27,61536
108,8697,879289,29,61985
109,8448,878648,26,62878
110,8301,877720,29,63950
111,8286,877822,28,63864
112,8086,877599,21,64294
113,8117,877252,18,64613
114,8360,876484,12,65144
