"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949213,735,52,0
2,949224,716,60,0
3,949199,723,77,1
4,949193,715,92,0
5,949186,711,103,0
6,949176,721,103,0
7,949230,670,100,0
8,949228,661,111,0
9,949202,676,121,1
10,949171,693,136,0
11,949200,669,131,0
12,949177,702,121,0
13,949224,663,113,0
14,949212,672,114,2
15,949179,687,133,1
16,949150,697,153,0
17,949135,706,158,1
18,949140,727,133,0
19,949151,718,131,0
20,949133,742,124,1
21,949128,744,128,0
22,949139,733,128,0
23,949144,713,143,0
24,949102,759,139,0
25,949074,807,119,0
26,949004,875,119,2
27,948992,901,103,4
28,948952,937,104,7
29,948947,915,120,18
30,948916,948,116,20
31,948887,981,114,18
32,948921,963,103,13
33,948869,985,129,17
34,948845,1008,130,17
35,948841,988,154,17
36,948874,959,155,12
37,948888,951,153,8
38,948844,984,159,13
39,948858,988,148,6
40,948846,985,163,6
41,948846,979,170,5
42,948826,1015,158,1
43,948797,1041,160,2
44,948755,1060,183,2
45,948659,1146,191,4
46,948688,1133,173,6
47,948654,1160,178,8
48,948646,1188,163,3
49,948577,1219,203,1
50,948582,1227,188,3
51,948561,1253,185,1
52,948514,1268,214,4
53,948448,1344,205,3
54,948467,1333,194,6
55,948435,1357,204,4
56,948400,1395,200,5
57,948366,1416,212,6
58,948327,1451,211,11
59,948344,1437,201,18
60,948303,1496,180,21
61,948351,1454,175,20
62,948275,1498,210,17
63,948281,1516,190,13
64,948263,1522,195,20
65,948202,1563,223,12
66,948170,1603,218,9
67,948143,1651,202,4
68,948163,1640,190,7
69,948111,1685,201,3
70,948132,1671,197,0
71,948075,1738,186,1
72,948079,1729,190,2
73,948037,1773,189,1
74,948015,1770,212,3
75,947996,1777,225,2
76,947963,1832,202,3
77,947955,1818,224,3
78,947917,1856,227,0
79,947886,1897,217,0
80,947833,1936,231,0
81,947826,1955,218,1
82,947854,1933,209,4
83,947866,1941,189,4
84,947807,1985,206,2
85,947816,1978,201,5
86,947843,1941,213,3
87,947792,1979,225,4
88,947740,2026,232,2
89,947660,2109,231,0
90,947594,2170,234,2
91,947615,2144,237,4
92,947624,2138,235,3
93,947602,2139,255,4
94,947554,2193,251,2
95,947558,2183,258,1
96,947577,2196,223,4
97,947557,2181,258,4
98,947528,2203,262,7
99,947519,2194,277,10
100,947500,2186,292,22
101,947418,2263,290,29
102,947346,2376,263,15
103,947349,2381,252,18
104,947288,2435,263,14
105,947238,2477,274,11
106,947226,2473,286,15
107,947182,2531,267,20
108,947164,2558,250,28
109,947130,2613,234,23
110,947080,2649,255,16
111,947071,2651,257,21
112,947010,2721,233,36
113,946960,2735,269,36
114,946895,2800,276,29
115,946846,2869,252,33
116,946808,2908,258,26
117,946749,2936,283,32
118,946702,2949,315,34
119,946684,2985,299,32
120,946642,3031,306,21
121,946604,3068,304,24
122,946623,3057,303,17
123,946558,3118,307,17
124,946553,3125,310,12
125,946520,3143,331,6
126,946469,3170,359,2
127,946368,3266,366,0
128,946313,3328,359,0
129,946299,3374,327,0
130,946341,3339,320,0
131,946291,3391,314,4
132,946188,3479,327,6
133,946193,3448,344,15
134,946150,3493,340,17
135,946112,3542,328,18
136,946072,3564,345,19
137,946018,3601,366,15
138,945902,3734,345,19
139,945883,3706,394,17
140,945866,3733,383,18
141,945778,3803,406,13
142,945757,3826,405,12
143,945785,3860,343,12
144,945735,3922,332,11
145,945679,3945,371,5
146,945668,3982,344,6
147,945601,4038,356,5
148,945629,4009,359,3
149,945662,3986,343,9
150,945588,4072,339,1
151,945527,4112,357,4
152,945533,4125,337,5
153,945414,4200,381,5
154,945357,4260,380,3
155,945387,4265,348,0
156,945399,4267,333,1
157,945360,4280,354,6
158,945336,4323,332,9
159,945329,4314,351,6
160,945285,4359,347,9
161,945192,4422,377,9
162,945187,4412,384,17
163,945134,4433,407,26
164,945047,4524,397,32
165,944954,4585,433,28
166,944849,4692,429,30
167,944742,4796,419,43
168,944722,4808,421,49
169,944700,4847,411,42
170,944664,4848,438,50
171,944547,4966,441,46
172,944545,4990,426,39
173,944396,5111,459,34
174,944383,5117,461,39
175,944390,5127,444,39
176,944340,5187,443,30
177,944267,5259,445,29
178,944245,5342,395,18
179,944245,5354,385,16
180,944171,5428,390,11
181,944122,5451,409,18
182,944025,5548,401,26
183,943924,5630,421,25
184,943867,5700,416,17
185,943779,5800,407,14
186,943686,5877,424,13
187,943678,5884,429,9
188,943605,5926,459,10
189,943518,5997,473,12
190,943422,6062,497,19
191,943331,6146,504,19
192,943316,6178,469,37
193,943244,6229,492,35
194,943158,6330,481,31
195,943191,6300,466,43
196,943164,6318,458,60
197,942994,6466,471,69
198,942899,6539,485,77
199,942772,6658,490,80
200,942635,6769,514,82
201,942641,6792,487,80
202,942606,6816,508,70
203,942502,6905,527,66
204,942476,6907,548,69
205,942381,7012,543,64
206,942345,7027,574,54
207,942390,7024,526,60
208,942263,7117,559,61
209,942219,7205,528,48
210,942197,7269,498,36
211,942060,7388,515,37
212,942017,7440,517,26
213,942017,7495,467,21
214,941996,7513,471,20
215,941863,7582,533,22
216,941727,7675,561,37
217,941593,7822,527,58
218,941604,7805,518,73
219,941565,7793,573,69
220,941399,7943,576,82
221,941291,8026,589,94
222,941233,8141,551,75
223,941141,8268,529,62
224,941073,8332,528,67
225,940974,8428,543,55
226,940883,8496,542,79
227,940821,8573,543,63
228,940778,8608,559,55
229,940678,8727,544,51
230,940622,8780,546,52
231,940579,8794,567,60
232,940484,8909,550,57
233,940437,8997,513,53
234,940316,9109,523,52
235,940280,9134,546,40
236,940185,9236,550,29
237,940090,9311,571,28
238,940085,9324,562,29
239,939960,9429,575,36
240,939823,9525,609,43
241,939721,9649,587,43
242,939557,9764,624,55
243,939448,9869,630,53
244,939485,9875,593,47
245,939496,9876,581,47
246,939472,9867,609,52
247,939403,9941,599,57
248,939295,10004,648,53
249,939174,10143,631,52
250,939071,10190,677,62
251,939064,10239,637,60
252,939005,10301,645,49
253,938916,10325,693,66
254,938897,10354,684,65
255,938852,10407,680,61
256,938885,10454,603,58
257,938837,10461,648,54
258,938705,10599,627,69
259,938647,10657,635,61
260,938558,10761,613,68
261,938466,10820,664,50
262,938452,10840,655,53
263,938349,10907,703,41
264,938249,11002,707,42
265,938113,11105,737,45
266,938138,11118,708,36
267,938060,11191,711,38
268,937948,11265,745,42
269,937861,11359,745,35
270,937763,11445,755,37
271,937705,11509,743,43
272,937595,11631,729,45
273,937378,11878,705,39
274,937228,12002,732,38
275,937065,12162,734,39
276,937118,12126,715,41
277,936948,12280,744,28
278,936855,12369,747,29
279,936743,12461,774,22
280,936674,12518,779,29
281,936567,12695,713,25
282,936408,12784,780,28
283,936161,12996,812,31
284,936158,13015,782,45
285,936040,13134,774,52
286,935898,13310,732,60
287,935874,13354,718,54
288,935794,13422,730,54
289,935689,13509,757,45
290,935586,13579,788,47
291,935379,13807,758,56
292,935369,13823,765,43
293,935332,13830,786,52
294,935200,13937,802,61
295,935182,13982,771,65
296,935020,14176,744,60
297,934905,14254,786,55
298,934795,14360,810,35
299,934703,14458,797,42
300,934590,14537,819,54
301,934542,14615,789,54
302,934351,14754,833,62
303,934302,14779,857,62
304,934281,14833,829,57
305,934104,14939,880,77
306,933926,15146,878,50
307,933854,15239,868,39
308,933841,15294,826,39
309,933628,15455,854,63
310,933503,15600,829,68
311,933441,15710,786,63
312,933335,15845,755,65
313,933133,15993,808,66
314,932994,16113,825,68
315,932857,16228,838,77
316,932733,16316,866,85
317,932673,16353,893,81
318,932617,16399,909,75
319,932566,16511,854,69
320,932403,16633,883,81
321,932342,16731,837,90
322,932299,16746,863,92
323,932148,16869,870,113
324,932026,16990,866,118
325,931875,17138,868,119
326,931746,17256,871,127
327,931646,17376,839,139
328,931480,17559,818,143
329,931318,17738,805,139
330,931140,17873,843,144
331,930906,18075,887,132
332,930873,18098,900,129
333,930694,18321,864,121
334,930674,18373,836,117
335,930524,18546,812,118
336,930366,18683,834,117
337,930239,18802,816,143
338,930171,18840,837,152
339,930042,18965,835,158
340,929901,19109,820,170
341,929787,19196,815,202
342,929711,19318,777,194
343,929533,19518,763,186
344,929474,19577,763,186
345,929343,19677,772,208
346,929111,19881,813,195
347,929056,19964,778,202
348,928973,20035,823,169
349,928882,20104,863,151
350,928733,20248,860,159
351,928596,20337,893,174
352,928512,20427,899,162
353,928384,20587,883,146
354,928390,20592,852,166
355,928245,20762,824,169
356,928175,20793,870,162
357,928022,20969,875,134
358,927873,21146,856,125
359,927781,21275,839,105
360,927637,21362,877,124
361,927519,21488,865,128
362,927372,21593,899,136
363,927252,21702,903,143
364,927145,21788,898,169
365,926993,21949,893,165
366,926828,22069,934,169
367,926635,22304,889,172
368,926502,22403,946,149
369,926350,22514,963,173
370,926217,22652,960,171
371,926155,22726,934,185
372,926047,22863,895,195
373,925973,22866,959,202
374,925823,23002,989,186
375,925772,23015,1032,181
376,925538,23213,1040,209
377,925401,23378,1019,202
378,925346,23471,1006,177
379,925141,23705,986,168
380,925056,23766,988,190
381,925028,23798,964,210
382,924787,23977,1021,215
383,924698,24067,1021,214
384,924618,24193,993,196
385,924419,24362,1028,191
386,924387,24410,1007,196
387,924229,24529,1067,175
388,924082,24728,999,191
389,923917,24878,998,207
390,923752,25058,1006,184
391,923569,25197,1040,194
392,923509,25250,1053,188
393,923381,25324,1092,203
394,923234,25496,1082,188
395,923005,25738,1053,204
396,923003,25814,996,187
397,922888,25943,977,192
398,922822,26067,954,157
399,922714,26164,955,167
400,922566,26227,1048,159
401,922397,26345,1088,170
402,922243,26488,1106,163
403,922130,26604,1109,157
404,921952,26818,1062,168
405,921909,26823,1101,167
406,921793,26938,1091,178
407,921605,27107,1084,204
408,921440,27230,1131,199
409,921317,27382,1103,198
410,921218,27487,1109,186
411,921191,27461,1137,211
412,921065,27643,1086,206
