"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,948789,1209,2,0
2,948739,1260,0,1
3,948805,1188,0,7
4,948789,1204,1,6
5,948871,1120,0,9
6,948884,1103,0,13
7,948866,1114,2,18
8,948901,1082,2,15
9,948909,1075,2,14
10,948923,1056,1,20
11,948979,1000,2,19
12,948988,984,2,26
13,948999,971,5,25
14,949016,944,6,34
15,948885,1062,9,44
16,948837,1111,12,40
17,948756,1198,11,35
18,948753,1197,11,39
19,948798,1152,9,41
20,948737,1210,14,39
21,948768,1195,8,29
22,948720,1236,8,36
23,948737,1218,9,36
24,948756,1191,12,41
25,948797,1150,7,46
26,948750,1188,3,59
27,948761,1170,3,66
28,948830,1106,5,59
29,948825,1106,1,68
30,948858,1068,2,72
31,948831,1089,1,79
32,948894,1031,2,73
33,948899,1014,1,86
34,948935,983,2,80
35,948981,952,2,65
36,948973,947,0,80
37,948951,957,0,92
38,948927,972,1,100
39,948942,938,4,116
40,948942,930,5,123
41,948943,913,15,129
42,948993,867,15,125
43,949008,857,16,119
44,948968,934,10,88
45,948934,963,9,94
46,949015,898,15,72
47,949011,887,11,91
48,948978,961,6,55
49,948977,962,5,56
50,948982,964,6,48
51,948962,993,9,36
52,948917,1033,9,41
53,948887,1061,11,41
54,948897,1061,11,31
55,948902,1048,11,39
56,948812,1126,13,49
57,948844,1091,9,56
58,948804,1120,8,68
59,948787,1144,7,62
60,948771,1156,3,70
61,948786,1139,3,72
62,948828,1091,2,79
63,948746,1171,4,79
64,948714,1209,1,76
65,948703,1206,5,86
66,948679,1234,7,80
67,948698,1216,9,77
68,948686,1206,10,98
69,948704,1177,15,104
70,948764,1100,12,124
71,948802,1053,12,133
72,948900,989,9,102
73,948856,1046,9,89
74,948893,1014,9,84
75,948926,998,6,70
76,948933,996,8,63
77,948931,1030,4,35
78,949024,948,3,25
79,949033,944,1,22
80,949022,951,2,25
81,948977,1001,4,18
82,949040,938,5,17
83,949091,895,3,11
84,949074,912,3,11
85,949096,883,6,15
86,949125,845,8,22
87,949115,854,9,22
88,949042,906,14,38
89,949041,903,9,47
90,949097,853,6,44
91,949038,903,5,54
92,949022,925,6,47
93,949033,918,6,43
94,948992,978,3,27
