"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,9670,935209,1007,4114
2,9515,934789,1461,4235
3,9265,934531,2035,4169
4,8825,934419,2607,4149
5,8355,934515,3043,4087
6,7991,934651,3517,3841
7,7559,934864,3856,3721
8,7202,934960,4338,3500
9,6798,935188,4591,3423
10,6499,935145,5055,3301
11,6094,935273,5384,3249
12,5723,935381,5695,3201
13,5478,935550,5861,3111
14,5188,935588,6081,3143
15,4864,935855,6291,2990
16,4584,936015,6566,2835
17,4423,936040,6630,2907
18,4279,936372,6565,2784
19,4151,936466,6561,2822
20,3892,936650,6654,2804
21,3740,936846,6770,2644
22,3466,937116,6839,2579
23,3219,937534,6692,2555
24,3028,937489,6764,2719
25,2818,937805,6795,2582
26,2673,938289,6517,2521
27,2486,938575,6493,2446
28,2219,938863,6465,2453
29,2033,938884,6565,2518
30,1930,939081,6502,2487
31,1911,939139,6482,2468
32,1753,939337,6524,2386
33,1614,939301,6588,2497
34,1500,939544,6411,2545
35,1459,939453,6461,2627
36,1289,939654,6457,2600
37,1156,939691,6575,2578
38,1055,939749,6512,2684
39,930,939903,6496,2671
40,931,940066,6380,2623
41,846,940354,6201,2599
42,791,940595,6054,2560
43,767,940641,5942,2650
44,713,940847,5884,2556
45,628,941032,5825,2515
46,602,941173,5797,2428
47,546,941369,5714,2371
48,508,941476,5659,2357
49,449,941486,5670,2395
50,406,941784,5486,2324
51,378,941814,5403,2405
52,315,942203,5202,2280
53,268,942275,5075,2382
54,250,942474,4863,2413
55,221,942602,4839,2338
56,231,942806,4623,2340
57,233,942836,4593,2338
58,219,942805,4592,2384
59,185,942911,4515,2389
60,151,943076,4392,2381
61,127,943179,4324,2370
62,95,943394,4213,2298
63,97,943340,4124,2439
64,82,943443,4057,2418
65,50,943465,3991,2494
66,32,943639,3898,2431
67,24,943681,3887,2408
68,17,943636,3880,2467
69,20,943564,3954,2462
70,21,943692,3950,2337
71,28,943857,3755,2360
72,27,943822,3743,2408
73,25,943781,3811,2383
74,38,943744,3788,2430
75,29,943775,3721,2475
76,26,944013,3530,2431
77,31,944090,3587,2292
78,29,944039,3593,2339
79,21,944097,3508,2374
80,18,943996,3564,2422
81,19,943922,3615,2444
82,15,943950,3635,2400
83,8,943999,3640,2353
84,0,943915,3643,2442
85,0,944140,3469,2391
86,0,944242,3413,2345
87,0,944170,3437,2393
88,0,944353,3356,2291
89,0,944388,3299,2313
90,0,944491,3233,2276
91,0,944523,3230,2247
92,0,944504,3208,2288
93,0,944395,3142,2463
94,0,944618,3053,2329
95,0,944624,3024,2352
96,0,944438,3131,2431
97,0,944571,3003,2426
98,0,944568,3045,2387
99,0,944584,3029,2387
100,0,944748,2968,2284
101,0,944904,2926,2170
102,0,944840,2869,2291
103,0,944944,2764,2292
104,0,944818,2813,2369
105,0,945008,2790,2202
106,0,945005,2718,2277
107,0,945026,2775,2199
108,0,944814,2965,2221
109,0,944832,2984,2184
110,0,944826,2959,2215
111,0,944826,2934,2240
112,0,944678,2971,2351
113,0,944852,2842,2306
114,0,944891,2829,2280
115,0,944680,2873,2447
116,0,944835,2809,2356
117,0,944729,2933,2338
118,0,944591,3008,2401
