"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,29004,700534,218843,1619
2,9734,762489,176638,1139
3,2691,812694,133708,907
4,657,850678,97812,853
5,188,879065,69967,780
6,42,899908,49207,843
7,10,914468,34714,808
8,0,924657,24574,769
9,0,931953,17308,739
10,0,937015,12201,784
11,0,940659,8554,787
12,0,943224,5946,830
13,0,945067,4134,799
14,0,946361,2804,835
15,0,947231,1967,802
16,0,947801,1454,745
17,0,948271,967,762
18,0,948499,711,790
19,0,948760,490,750
20,0,948937,327,736
21,0,949002,221,777
22,0,949050,158,792
23,0,949130,111,759
24,0,949137,72,791
25,0,949235,53,712
26,0,949322,34,644
27,0,949194,28,778
28,0,949202,23,775
29,0,949185,12,803
30,0,949214,10,776
31,0,949286,3,711
32,0,949318,4,678
33,0,949274,3,723
34,0,949306,1,693
35,0,949227,0,773
