"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,11446,933431,947,4176
2,11372,932937,1291,4400
3,11201,932605,1785,4409
4,10901,932535,2180,4384
5,10595,932581,2580,4244
6,10314,932663,2908,4115
7,10003,932816,3199,3982
8,9783,932812,3447,3958
9,9486,932950,3634,3930
10,9244,933001,3880,3875
11,9065,933379,3856,3700
12,8790,933578,3889,3743
13,8696,933574,3953,3777
14,8457,933683,4141,3719
15,8149,934046,4209,3596
16,7835,934202,4415,3548
17,7556,934260,4487,3697
18,7334,934561,4501,3604
19,7084,934687,4625,3604
20,6852,934917,4594,3637
21,6510,935228,4674,3588
22,6361,935584,4660,3395
23,6118,935991,4563,3328
24,5946,936303,4504,3247
25,5692,936616,4448,3244
26,5548,936850,4407,3195
27,5414,937188,4343,3055
28,5203,937525,4269,3003
29,5015,937798,4165,3022
30,4876,937968,4097,3059
31,4681,938218,3928,3173
32,4515,938562,3875,3048
33,4407,938671,3851,3071
34,4252,938956,3775,3017
35,4104,939279,3601,3016
36,3960,939535,3588,2917
37,3879,939547,3513,3061
38,3686,939769,3541,3004
39,3446,940024,3555,2975
40,3318,940288,3437,2957
41,3223,940607,3402,2768
42,3130,940729,3308,2833
43,2982,940853,3380,2785
44,2898,941020,3279,2803
45,2745,941345,3229,2681
46,2626,941696,3036,2642
47,2412,941949,3045,2594
48,2351,942102,3000,2547
49,2222,942288,2880,2610
50,2152,942465,2769,2614
51,2010,942585,2791,2614
52,1984,942575,2763,2678
53,1851,942797,2758,2594
54,1770,942782,2740,2708
55,1713,942922,2564,2801
56,1684,943127,2451,2738
57,1635,943278,2360,2727
58,1588,943456,2285,2671
59,1554,943536,2258,2652
60,1487,943743,2190,2580
61,1373,943855,2165,2607
62,1308,944010,2145,2537
63,1257,944107,2062,2574
64,1124,944102,2112,2662
65,1082,944246,2072,2600
66,1032,944219,2024,2725
67,1028,944313,1979,2680
68,1059,944366,1937,2638
69,950,944517,1922,2611
70,915,944574,1898,2613
71,929,944651,1792,2628
72,860,944765,1781,2594
73,854,944728,1786,2632
74,863,944636,1786,2715
75,804,944673,1800,2723
76,756,944757,1844,2643
77,668,944791,1847,2694
78,622,944835,1843,2700
79,647,944888,1837,2628
80,602,944866,1773,2759
81,519,944759,1825,2897
82,481,944792,1872,2855
83,447,944915,1785,2853
84,408,944904,1770,2918
85,376,945117,1700,2807
86,361,945268,1627,2744
87,341,945371,1602,2686
88,304,945439,1563,2694
89,295,945521,1623,2561
90,290,945469,1599,2642
91,271,945431,1627,2671
92,238,945516,1659,2587
93,230,945546,1618,2606
94,240,945573,1551,2636
95,218,945634,1518,2630
96,202,945580,1611,2607
97,190,945678,1526,2606
98,176,945770,1469,2585
99,202,945582,1501,2715
100,174,945580,1447,2799
101,170,945484,1426,2920
102,143,945513,1502,2842
103,139,945466,1484,2911
104,139,945400,1462,2999
105,142,945397,1481,2980
106,135,945449,1485,2931
107,113,945551,1469,2867
108,113,945677,1470,2740
109,91,945568,1437,2904
110,73,945567,1406,2954
111,60,945534,1428,2978
112,70,945805,1314,2811
113,58,945736,1369,2837
114,51,945766,1269,2914
115,47,945623,1347,2983
116,41,945734,1309,2916
117,38,945906,1201,2855
118,34,946027,1219,2720
119,22,946089,1206,2683
120,13,946085,1206,2696
121,14,946037,1186,2763
122,18,945984,1185,2813
123,17,946006,1186,2791
124,13,945959,1215,2813
125,22,945924,1248,2806
126,22,945924,1277,2777
127,28,945853,1238,2881
128,27,945861,1259,2853
