"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,947966,1539,495,0
2,947576,1612,812,0
3,947220,1679,1099,2
4,946797,1767,1436,0
5,946301,1856,1843,0
6,945759,1937,2304,0
7,945082,2098,2820,0
8,944439,2253,3308,0
9,943772,2347,3879,2
10,942938,2554,4505,3
11,942096,2745,5159,0
12,941275,3003,5720,2
13,940412,3253,6334,1
14,939526,3490,6982,2
15,938423,3716,7861,0
16,937559,3898,8541,2
17,936489,4167,9342,2
18,935367,4451,10181,1
19,934520,4772,10708,0
20,933421,5104,11472,3
21,932363,5496,12138,3
22,930962,5845,13190,3
23,929787,6216,13996,1
24,928431,6566,15000,3
25,927001,6982,16007,10
26,925563,7298,17129,10
27,924165,7746,18084,5
28,922672,8047,19274,7
29,921149,8471,20368,12
30,919445,8856,21693,6
31,917582,9391,23022,5
32,915848,9786,24358,8
33,914087,10229,25677,7
34,912310,10729,26952,9
35,910508,11195,28289,8
36,908799,11747,29447,7
37,907028,12126,30835,11
38,905095,12609,32286,10
39,903042,12986,33957,15
40,900765,13498,35731,6
41,898793,14097,37101,9
42,896458,14587,38946,9
43,894379,15146,40461,14
44,892002,15685,42306,7
45,889730,16311,43945,14
46,887249,16807,45937,7
47,884902,17397,47685,16
48,882395,18054,49538,13
49,879954,18571,51455,20
50,877243,19054,53688,15
51,874430,19534,56019,17
52,871972,19941,58072,15
53,869298,20570,60123,9
54,866613,21089,62281,17
55,863609,21706,64663,22
56,860711,22158,67114,17
57,857801,22713,69462,24
58,854598,23276,72110,16
59,851607,23825,74551,17
60,848704,24364,76909,23
61,845834,24736,79418,12
62,842426,25305,82249,20
63,839419,25772,84789,20
64,836154,26227,87600,19
65,832658,26593,90721,28
66,829444,27113,93418,25
67,825974,27576,96423,27
68,822621,28076,99268,35
69,819138,28594,102242,26
70,815557,29116,105296,31
71,812172,29499,108296,33
72,808674,29907,111393,26
73,805000,30205,114754,41
74,801182,30613,118178,27
75,797726,30970,121278,26
76,793814,31349,124807,30
77,789875,31667,128427,31
78,785576,31920,132479,25
79,781385,32256,136324,35
80,777316,32642,140014,28
81,773214,32895,143861,30
82,769155,33150,147663,32
83,765194,33392,151378,36
84,761051,33751,155148,50
85,756646,34091,159221,42
86,752560,34360,163035,45
87,748316,34664,166973,47
88,743880,34942,171138,40
89,739610,35223,175133,34
90,734979,35418,179566,37
91,730541,35692,183717,50
92,725788,36043,188124,45
93,720956,36104,192885,55
94,715921,36326,197703,50
95,711277,36520,202160,43
96,706457,36674,206823,46
97,701483,36673,211803,41
98,696427,36758,216762,53
99,691454,36751,221740,55
100,686609,36943,226397,51
101,681519,36808,231617,56
102,675758,36966,237224,52
103,670746,36937,242243,74
104,665245,37016,247663,76
105,660269,36978,252689,64
106,654974,36907,258068,51
107,649323,36912,263684,81
108,643956,36907,269067,70
109,638452,37047,274440,61
110,632957,37197,279778,68
111,627068,37401,285480,51
112,621715,37579,290640,66
113,616015,37651,296264,70
114,610114,37658,302161,67
115,604527,37767,307631,75
116,598671,37858,313402,69
117,593154,37787,318993,66
118,587034,37713,325188,65
119,581671,37737,330523,69
120,575832,37924,336159,85
121,569868,37870,342180,82
122,564530,38035,347358,77
123,558622,38198,353089,91
124,553164,38191,358565,80
125,547635,38232,364041,92
126,542020,38093,369796,91
127,536398,38277,375229,96
128,530766,38139,381014,81
129,525346,38152,386425,77
130,519994,38027,391901,78
131,514380,38101,397427,92
132,508667,38062,403171,100
133,503475,37979,408462,84
134,497911,37979,414020,90
135,492261,38142,419505,92
136,486737,37989,425175,99
137,481455,37931,430522,92
138,476029,37783,436097,91
139,470639,37855,441407,99
140,464915,37902,447107,76
141,459490,37970,452428,112
142,454615,37920,457345,120
143,449216,37778,462899,107
144,444159,37965,467762,114
145,438973,37884,473030,113
146,433861,37835,478199,105
147,428652,38074,483174,100
148,423849,38040,488007,104
149,418974,38168,492740,118
150,414027,38048,497802,123
151,408955,38003,502929,113
152,404095,37986,507836,83
153,399162,37955,512780,103
154,394718,38042,517128,112
155,390222,38019,521637,122
156,385503,38294,526071,132
157,381032,38311,530540,117
158,376688,38099,535088,125
159,372196,37964,539703,137
160,367734,37993,544150,123
161,363568,37941,548394,97
162,359252,37945,552671,132
163,354874,37979,557015,132
164,350672,37954,561265,109
165,346729,37876,565261,134
166,342701,37864,569292,143
167,338786,37927,573146,141
168,334671,38083,577116,130
169,331046,38060,580746,148
170,327175,38061,584639,125
171,323384,38052,588440,124
172,319618,37988,592255,139
173,316329,38031,595504,136
174,312698,38125,599051,126
175,309103,38226,602530,141
176,305693,38104,606069,134
177,302239,38195,609443,123
178,298653,38074,613118,155
179,295332,37986,616567,115
180,291912,37808,620167,113
181,288386,37611,623881,122
182,284969,37681,627203,147
183,281465,37811,630588,136
184,278102,37850,633917,131
185,274616,37839,637393,152
186,271363,37644,640862,131
187,268169,37533,644168,130
188,264743,37282,647821,154
189,261331,37408,651118,143
190,258361,37477,654025,137
191,255387,37210,657256,147
192,252280,37069,660487,164
193,249280,36895,663660,165
194,246008,37087,666762,143
195,242809,36976,670051,164
196,239814,37061,672996,129
197,236869,36938,676024,169
198,233947,36829,679060,164
199,231157,36801,681906,136
200,228124,36508,685210,158
201,225227,36260,688360,153
202,222299,36339,691221,141
203,219186,36296,694360,158
204,216292,36287,697261,160
205,213517,36502,699861,120
206,210790,36520,702546,144
207,208022,36472,705347,159
208,205334,36272,708242,152
209,202499,36380,710976,145
210,199813,36292,713741,154
211,197090,36354,716452,104
212,194636,36193,719019,152
213,192100,36354,721406,140
214,189377,36250,724205,168
215,186642,36449,726732,177
216,184225,36391,729242,142
217,181861,36477,731485,177
218,179122,36460,734267,151
219,176535,36426,736865,174
220,174324,36264,739254,158
221,171857,36327,741651,165
222,169276,36300,744275,149
223,167006,36352,746466,176
224,164221,36258,749349,172
225,161696,36384,751745,175
226,159294,36418,754119,169
227,157031,36449,756358,162
228,154601,36332,758904,163
229,152326,36141,761367,166
230,149990,36244,763598,168
231,147679,36360,765801,160
232,145424,36310,768090,176
233,143471,36476,769858,195
234,141220,36754,771884,142
235,139352,36587,773900,161
236,137245,36497,776062,196
237,135326,36687,777817,170
238,133326,36437,780074,163
239,131444,36445,781946,165
240,129650,36275,783906,169
241,127819,36256,785761,164
242,125960,36183,787697,160
243,124115,36327,789374,184
244,122328,36640,790866,166
245,120754,36757,792305,184
246,118879,36604,794351,166
247,117188,36761,795895,156
248,115586,36666,797580,168
249,114038,36633,799149,180
250,112229,36676,800914,181
251,110847,36607,802389,157
252,109018,36574,804217,191
253,107369,36531,805899,201
254,105789,36473,807562,176
255,104206,36385,809251,158
256,102524,36107,811197,172
257,100985,36034,812792,189
258,99379,36171,814279,171
259,97820,35951,816033,196
260,96201,36077,817549,173
261,94943,35953,818945,159
262,93484,36060,820284,172
263,92098,36023,821700,179
264,90567,35975,823274,184
265,89074,36118,824650,158
266,88038,36122,825655,185
267,86627,36087,827108,178
268,85316,36143,828356,185
269,84081,36108,829601,210
270,82763,36036,831032,169
271,81449,36074,832301,176
272,80305,35944,833579,172
273,79058,36027,834758,157
274,77717,36286,835823,174
275,76437,36496,836873,194
276,75193,36699,837930,178
277,73992,36430,839391,187
278,72717,36478,840622,183
279,71389,36494,841937,180
280,70096,36354,843398,152
281,68828,36511,844486,175
282,67607,36347,845881,165
283,66335,36541,846957,167
284,65094,36450,848268,188
285,64039,36139,849642,180
286,62897,36345,850564,194
287,61867,36352,851600,181
288,60640,36526,852653,181
289,59425,36466,853940,169
290,58258,36422,855118,202
291,57129,36283,856422,166
292,55871,36189,857759,181
293,54853,36285,858654,208
294,53818,36306,859685,191
295,52689,36433,860708,170
296,51690,36509,861633,168
297,50503,36646,862663,188
298,49382,36633,863758,227
299,48364,36674,864774,188
300,47264,36750,865780,206
301,46281,36734,866779,206
302,45241,36595,867982,182
303,44185,36340,869272,203
304,43081,36445,870281,193
305,42130,36705,870986,179
306,41110,36636,872104,150
307,39929,36659,873239,173
308,38923,36741,874147,189
309,38031,36701,875072,196
310,37152,36640,875998,210
311,36434,36688,876703,175
312,35586,36697,877521,196
313,34672,36737,878405,186
314,33825,36725,879276,174
315,33032,36790,879993,185
316,32080,36859,880877,184
317,31192,36729,881892,187
318,30404,36859,882553,184
319,29556,37078,883186,180
320,28737,37071,883976,216
321,27937,37040,884835,188
322,27172,37016,885621,191
323,26431,37095,886260,214
324,25679,36876,887258,187
325,25021,36964,887822,193
326,24170,36825,888821,184
327,23296,36836,889666,202
328,22447,36658,890696,199
329,21722,36618,891469,191
330,20953,36836,892038,173
331,20165,36574,893103,158
332,19346,36513,893953,188
333,18762,36564,894464,210
334,18108,36687,895019,186
335,17435,36550,895834,181
336,16799,36494,896514,193
337,16119,36546,897120,215
338,15486,36485,897829,200
339,14934,36610,898273,183
340,14256,36653,898889,202
341,13693,36510,899624,173
342,13049,36610,900161,180
343,12402,36470,900944,184
344,11759,36496,901533,212
345,11103,36573,902127,197
346,10525,36561,902721,193
347,9862,36688,903246,204
348,9270,37005,903502,223
349,8648,37112,904042,198
350,8129,37106,904577,188
351,7434,37130,905242,194
352,6969,36966,905856,209
353,6438,36934,906447,181
354,5993,36879,906926,202
355,5548,36876,907364,212
356,5089,36655,908053,203
357,4593,36743,908460,204
358,4170,36917,908698,215
359,3655,37081,909063,201
360,3237,37162,909405,196
361,2817,37049,909923,211
362,2398,37066,910340,196
363,2024,37029,910746,201
364,1650,37095,911056,199
365,1273,37123,911413,191
366,912,37106,911781,201
367,636,36964,912190,210
368,394,36918,912473,215
369,248,36699,912846,207
370,166,36598,913059,177
371,109,36778,912890,223
372,65,36838,912897,200
373,14,36705,913100,181
374,0,36935,912870,195
375,0,36872,912913,215
376,0,36744,913080,176
377,0,36808,912992,200
378,0,36480,913332,188
379,0,36348,913427,225
380,0,36398,913379,223
381,0,36399,913410,191
382,0,36288,913524,188
383,0,36410,913372,218
384,0,36224,913574,202
385,0,36325,913489,186
386,0,36349,913470,181
387,0,36575,913242,183
388,0,36567,913261,172
389,0,36533,913274,193
390,0,36534,913283,183
391,0,36539,913249,212
392,0,36323,913481,196
393,0,36321,913472,207
394,0,36378,913442,180
395,0,36242,913548,210
396,0,36288,913528,184
397,0,36233,913567,200
398,0,36349,913442,209
399,0,36514,913303,183
400,0,36523,913296,181
401,0,36235,913548,217
402,0,36096,913692,212
403,0,36242,913558,200
404,0,36113,913684,203
405,0,36208,913575,217
406,0,36128,913672,200
407,0,36275,913532,193
408,0,36167,913621,212
409,0,36166,913664,170
410,0,36195,913629,176
411,0,36192,913607,201
412,0,36261,913535,204
413,0,36361,913439,200
414,0,36279,913506,215
415,0,36242,913530,228
416,0,36168,913631,201
417,0,36204,913590,206
418,0,36287,913515,198
419,0,36202,913593,205
420,0,36296,913504,200
421,0,36246,913536,218
422,0,36270,913528,202
423,0,36519,913252,229
424,0,36326,913463,211
425,0,36218,913603,179
426,0,36186,913640,174
427,0,36029,913776,195
428,0,35971,913838,191
429,0,36025,913753,222
430,0,35994,913797,209
431,0,35991,913825,184
432,0,35923,913877,200
433,0,36064,913761,175
434,0,36223,913598,179
435,0,36279,913528,193
436,0,36343,913471,186
437,0,36431,913351,218
438,0,36413,913388,199
439,0,36410,913403,187
440,0,36591,913205,204
441,0,36663,913144,193
442,0,36830,912974,196
443,0,36970,912810,220
444,0,36984,912799,217
445,0,36819,912943,238
446,0,36668,913107,225
447,0,36690,913102,208
448,0,36528,913279,193
449,0,36551,913220,229
