"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949259,740,0,1
2,949262,737,0,1
3,949274,722,0,4
4,949293,704,0,3
5,949291,703,0,6
6,949272,724,0,4
7,949298,698,0,4
8,949282,715,0,3
9,949306,692,0,2
10,949321,679,0,0
11,949284,711,0,5
12,949304,696,0,0
13,949335,663,0,2
14,949328,670,0,2
15,949328,667,0,5
16,949324,676,0,0
17,949323,677,0,0
18,949342,656,0,2
19,949359,635,0,6
20,949337,656,0,7
21,949335,659,0,6
22,949320,669,0,11
23,949310,679,0,11
24,949316,675,0,9
25,949330,664,0,6
26,949315,682,0,3
27,949274,723,0,3
28,949281,715,0,4
29,949264,735,0,1
30,949286,706,0,8
31,949277,710,0,13
32,949275,706,0,19
33,949290,695,0,15
34,949292,696,0,12
35,949317,661,0,22
36,949314,667,0,19
37,949300,684,0,16
38,949326,662,0,12
39,949342,648,0,10
40,949374,610,0,16
41,949371,613,0,16
42,949375,611,0,14
43,949374,603,0,23
44,949429,547,0,24
45,949445,528,0,27
46,949426,551,0,23
47,949446,529,0,25
48,949469,507,0,24
49,949464,494,0,42
50,949463,497,0,40
51,949466,482,0,52
52,949490,455,0,55
53,949490,453,0,57
54,949536,407,0,57
55,949570,376,0,54
56,949587,364,0,49
57,949590,361,0,49
58,949601,342,0,57
59,949587,347,0,66
60,949581,363,0,56
61,949597,348,0,55
62,949604,346,0,50
63,949637,321,0,42
64,949640,320,0,40
65,949678,292,0,30
66,949659,314,0,27
67,949668,305,0,27
68,949666,309,0,25
69,949683,298,0,19
70,949673,312,0,15
71,949681,309,0,10
72,949657,336,0,7
73,949644,352,0,4
74,949658,340,0,2
75,949660,340,0,0
76,949658,342,0,0
77,949683,317,0,0
78,949691,309,0,0
79,949701,299,0,0
80,949696,304,0,0
81,949691,309,0,0
82,949692,308,0,0
83,949719,281,0,0
84,949722,277,0,1
85,949697,303,0,0
86,949694,306,0,0
87,949723,274,0,3
88,949725,273,0,2
89,949740,260,0,0
90,949772,228,0,0
91,949806,194,0,0
92,949821,179,0,0
93,949825,175,0,0
94,949819,181,0,0
95,949815,185,0,0
96,949827,173,0,0
97,949819,181,0,0
98,949824,176,0,0
99,949859,141,0,0
100,949877,123,0,0
101,949883,117,0,0
102,949884,116,0,0
103,949866,134,0,0
104,949849,151,0,0
105,949868,132,0,0
106,949878,122,0,0
107,949865,135,0,0
108,949872,128,0,0
109,949877,123,0,0
110,949854,146,0,0
111,949843,157,0,0
112,949845,152,0,3
113,949814,186,0,0
114,949791,209,0,0
115,949792,208,0,0
116,949808,192,0,0
117,949826,174,0,0
118,949831,169,0,0
119,949823,177,0,0
120,949817,182,0,1
121,949829,169,0,2
122,949804,194,0,2
123,949787,209,0,4
124,949766,229,0,5
125,949759,231,0,10
126,949778,210,0,12
127,949781,205,0,14
128,949790,194,0,16
129,949792,187,0,21
130,949800,177,0,23
131,949818,154,0,28
132,949806,178,0,16
133,949816,168,0,16
134,949822,164,0,14
135,949816,166,0,18
136,949816,158,0,26
137,949820,147,0,33
138,949811,152,0,37
139,949804,156,0,40
140,949770,182,0,48
141,949760,191,0,49
142,949750,198,0,52
143,949757,189,0,54
144,949754,185,0,61
145,949753,183,0,64
146,949748,179,0,73
147,949762,175,0,63
148,949764,167,0,69
149,949769,170,0,61
150,949753,176,0,71
151,949735,187,0,78
152,949735,180,0,85
153,949746,167,0,87
154,949736,177,0,87
155,949746,170,0,84
156,949747,163,0,90
157,949741,175,0,84
158,949749,169,0,82
159,949754,170,0,76
160,949769,155,0,76
161,949783,146,0,71
162,949796,138,0,66
163,949795,154,0,51
164,949796,155,0,49
165,949811,132,0,57
166,949819,125,0,56
167,949818,130,0,52
168,949819,122,0,59
169,949834,124,0,42
170,949837,121,0,42
171,949841,117,0,42
172,949825,129,0,46
173,949817,137,0,46
174,949833,128,0,39
175,949850,106,0,44
176,949846,112,0,42
177,949852,107,0,41
178,949851,112,0,37
179,949845,110,0,45
180,949856,99,0,45
181,949849,105,0,46
182,949848,108,0,44
183,949829,119,0,52
184,949845,107,0,48
185,949870,92,0,38
186,949854,104,0,42
187,949838,115,0,47
188,949827,125,0,48
189,949828,124,0,48
190,949827,122,0,51
191,949837,118,0,45
192,949834,102,0,64
193,949852,72,0,76
194,949865,61,0,74
195,949868,62,0,70
196,949891,50,0,59
197,949883,59,0,58
198,949883,62,0,55
199,949904,47,0,49
200,949900,52,0,48
201,949900,54,0,46
202,949913,47,0,40
203,949919,39,0,42
204,949920,34,0,46
205,949922,33,0,45
206,949915,33,0,52
207,949927,33,0,40
208,949924,38,0,38
209,949930,35,0,35
210,949942,30,0,28
211,949932,39,0,29
212,949930,41,0,29
213,949935,38,0,27
214,949931,34,0,35
215,949933,31,0,36
216,949943,25,0,32
217,949942,21,0,37
218,949937,23,0,40
219,949947,24,0,29
220,949937,28,0,35
221,949936,25,0,39
222,949936,26,0,38
223,949945,23,0,32
224,949950,29,0,21
225,949935,38,0,27
226,949925,45,0,30
227,949935,35,0,30
228,949950,29,0,21
229,949965,19,0,16
230,949973,13,0,14
231,949976,16,0,8
232,949983,11,0,6
233,949986,13,0,1
234,949990,9,0,1
235,949993,4,0,3
236,949988,6,0,6
237,949987,6,0,7
238,949985,10,0,5
239,949988,8,0,4
240,949992,5,0,3
241,949993,5,0,2
242,949992,7,0,1
243,949992,6,0,2
244,949989,9,0,2
245,949993,5,0,2
246,949985,7,0,8
247,949989,5,0,6
248,949988,5,0,7
249,949990,1,0,9
250,949987,1,0,12
251,949987,0,0,13
