"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949327,671,2,0
2,949357,638,5,0
3,949416,582,2,0
4,949433,565,2,0
5,949491,505,4,0
6,949503,497,0,0
7,949551,449,0,0
8,949542,457,0,1
9,949609,390,0,1
10,949647,353,0,0
11,949654,346,0,0
12,949694,306,0,0
13,949749,251,0,0
14,949770,230,0,0
15,949787,213,0,0
16,949826,174,0,0
17,949811,186,3,0
18,949833,166,1,0
19,949851,141,8,0
20,949884,113,3,0
21,949842,154,4,0
22,949861,138,1,0
23,949863,135,2,0
24,949853,146,1,0
25,949850,150,0,0
26,949855,145,0,0
27,949894,106,0,0
28,949890,110,0,0
29,949922,78,0,0
30,949923,77,0,0
31,949940,60,0,0
32,949936,64,0,0
33,949947,53,0,0
34,949938,61,0,1
35,949953,46,0,1
36,949953,45,0,2
37,949958,37,0,5
38,949961,32,0,7
39,949957,32,0,11
40,949961,23,0,16
41,949965,17,0,18
42,949979,11,0,10
43,949983,4,0,13
44,949983,4,0,13
45,949983,4,0,13
46,949978,6,0,16
47,949981,6,0,13
48,949988,4,0,8
49,949987,4,0,9
50,949979,7,0,14
51,949971,9,0,20
52,949978,10,0,12
53,949970,15,0,15
54,949960,24,0,16
55,949962,19,0,19
56,949957,20,0,23
57,949959,12,0,29
58,949960,6,0,34
59,949957,12,0,31
60,949966,6,0,28
61,949975,5,0,20
62,949985,1,0,14
63,949985,2,0,13
64,949985,0,0,15
