"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,940105,9508,343,44
2,940292,9274,395,39
3,939840,9684,424,52
4,939859,9604,481,56
5,939843,9633,482,42
6,939660,9704,587,49
7,939687,9630,612,71
8,939478,9740,704,78
9,939416,9765,736,83
10,939460,9772,695,73
11,939658,9533,734,75
12,939751,9382,800,67
13,939530,9585,820,65
14,939376,9723,829,72
15,939470,9568,867,95
16,939391,9621,876,112
17,939444,9542,912,102
18,939473,9428,975,124
19,939256,9594,1042,108
20,939069,9729,1079,123
21,939053,9670,1131,146
22,939134,9560,1163,143
23,939090,9532,1213,165
24,939095,9501,1272,132
25,938699,9812,1324,165
26,938730,9612,1446,212
27,938709,9543,1538,210
28,938791,9320,1663,226
29,938776,9192,1761,271
30,938761,9163,1816,260
31,938998,8954,1821,227
32,938952,8913,1947,188
33,938967,8850,2006,177
34,938678,8971,2141,210
35,938972,8637,2158,233
36,938883,8689,2202,226
37,938762,8680,2312,246
38,938463,8905,2383,249
39,938232,8969,2543,256
40,938420,8737,2588,255
41,938583,8440,2701,276
42,938444,8352,2891,313
43,938134,8493,3053,320
44,937999,8447,3225,329
45,937667,8507,3492,334
46,937420,8578,3674,328
47,937120,8582,3978,320
48,936950,8488,4245,317
49,936896,8263,4485,356
50,936686,8272,4720,322
51,936118,8455,5067,360
52,935979,8354,5269,398
53,935521,8315,5767,397
54,935190,8298,6188,324
55,934569,8474,6626,331
56,934200,8353,7070,377
57,933735,8370,7521,374
58,933264,8350,7995,391
59,932597,8275,8757,371
60,931592,8407,9615,386
61,930596,8367,10668,369
62,929509,8308,11783,400
63,928108,8310,13153,429
64,926573,8229,14702,496
65,924983,8353,16161,503
66,922846,8334,18334,486
67,920261,8311,20904,524
68,916798,8185,24477,540
69,912472,8293,28720,515
70,906478,8317,34662,543
71,898797,8451,42164,588
72,887233,8491,53672,604
73,871340,8539,69480,641
74,845566,8536,95183,715
75,800710,8579,139931,780
76,710674,8886,229648,792
77,519547,9533,420120,800
78,189204,10854,749242,700
79,17403,12493,919474,630
80,495,14426,934469,610
81,8,16992,932468,532
82,0,19690,929748,562
83,0,22720,926617,663
84,0,26282,923200,518
85,0,30779,918641,580
86,0,36410,913062,528
87,0,42294,907086,620
88,0,49406,900009,585
89,0,56508,892975,517
90,0,65782,883623,595
91,0,76671,872771,558
92,0,88342,861102,556
93,0,100977,848507,516
94,0,115700,833758,542
95,0,132548,816903,549
96,0,151302,798178,520
97,0,173000,776437,563
98,0,195648,753765,587
99,0,220412,729049,539
100,0,246035,703417,548
101,0,274189,675165,646
102,0,305800,643639,561
103,0,337508,611876,616
104,0,370215,579206,579
105,0,402992,546449,559
106,0,436109,513322,569
107,0,471065,478372,563
108,0,505185,444261,554
109,0,537974,411444,582
110,0,569755,379692,553
111,0,600833,348575,592
112,0,631194,318281,525
113,0,658841,290623,536
114,0,686010,263455,535
115,0,711484,237995,521
116,0,734597,214879,524
117,0,755407,194064,529
118,0,774579,174912,509
119,0,792229,157217,554
120,0,809054,140403,543
121,0,824020,125426,554
122,0,836438,113007,555
123,0,848685,100810,505
124,0,859351,90095,554
125,0,868934,80524,542
126,0,876845,72613,542
127,0,884341,65150,509
128,0,889991,59434,575
129,0,895251,54197,552
130,0,900409,49044,547
131,0,904062,45395,543
132,0,907800,41671,529
133,0,911100,38333,567
134,0,913562,35918,520
135,0,915930,33554,516
136,0,917230,32255,515
137,0,918427,31034,539
138,0,919533,29898,569
139,0,920768,28724,508
140,0,921415,28057,528
141,0,922164,27229,607
142,0,922839,26601,560
143,0,923474,26005,521
144,0,923517,25903,580
145,0,923869,25626,505
146,0,924550,24925,525
147,0,924598,24896,506
148,0,924662,24797,541
149,0,924666,24823,511
150,0,924661,24779,560
151,0,924740,24754,506
152,0,924772,24734,494
153,0,924579,24846,575
154,0,924684,24823,493
155,0,924859,24567,574
156,0,925092,24364,544
157,0,925209,24267,524
158,0,925268,24224,508
159,0,925664,23798,538
160,0,925773,23671,556
161,0,925938,23545,517
162,0,926066,23402,532
163,0,925948,23539,513
164,0,926061,23442,497
165,0,925944,23474,582
166,0,926024,23435,541
167,0,925912,23560,528
168,0,925984,23452,564
169,0,926390,23070,540
170,0,926323,23138,539
171,0,926543,22898,559
172,0,926671,22780,549
173,0,926625,22833,542
174,0,926766,22670,564
175,0,927030,22431,539
176,0,927146,22339,515
177,0,927338,22107,555
178,0,927490,21972,538
179,0,927345,22106,549
180,0,927387,22042,571
181,0,927237,22243,520
182,0,927241,22233,526
183,0,927364,22117,519
184,0,927567,21879,554
185,0,927617,21881,502
186,0,927661,21818,521
187,0,928003,21438,559
188,0,928290,21189,521
189,0,928553,20924,523
190,0,928426,21011,563
191,0,928561,20868,571
192,0,928552,20944,504
193,0,928461,20985,554
194,0,928411,20973,616
195,0,928776,20664,560
196,0,928310,21174,516
197,0,928077,21368,555
198,0,928288,21152,560
199,0,928383,21067,550
200,0,928137,21346,517
201,0,928218,21264,518
202,0,928270,21184,546
203,0,928070,21412,518
204,0,927899,21559,542
205,0,927836,21661,503
206,0,927788,21681,531
207,0,927491,21997,512
208,0,927541,21900,559
209,0,927264,22132,604
210,0,927732,21800,468
211,0,927886,21553,561
212,0,927987,21499,514
213,0,927974,21504,522
214,0,927823,21617,560
215,0,927883,21530,587
216,0,928021,21496,483
217,0,927919,21559,522
218,0,928056,21449,495
219,0,927591,21838,571
220,0,927684,21755,561
221,0,927673,21806,521
222,0,927694,21751,555
223,0,927757,21716,527
224,0,927975,21445,580
225,0,927745,21718,537
226,0,927905,21532,563
227,0,927942,21510,548
228,0,928071,21382,547
229,0,928013,21448,539
230,0,928000,21465,535
231,0,928179,21265,556
232,0,928410,21085,505
233,0,928477,21062,461
234,0,928340,21172,488
235,0,928322,21131,547
236,0,928318,21131,551
237,0,928252,21221,527
238,0,928419,21056,525
239,0,928528,20915,557
240,0,928560,20898,542
241,0,928655,20797,548
242,0,928421,21039,540
243,0,928344,21095,561
244,0,928179,21276,545
245,0,928445,21021,534
246,0,928013,21463,524
247,0,928065,21374,561
248,0,927897,21550,553
249,0,928035,21481,484
250,0,928213,21246,541
251,0,928117,21364,519
252,0,927707,21714,579
253,0,927617,21869,514
254,0,927577,21921,502
255,0,927770,21680,550
256,0,927613,21870,517
257,0,927415,22068,517
258,0,927474,21956,570
259,0,927537,21888,575
260,0,927623,21879,498
261,0,927732,21723,545
262,0,927746,21743,511
263,0,927476,22000,524
264,0,927437,22027,536
265,0,927478,22035,487
266,0,927233,22237,530
267,0,926931,22580,489
268,0,926899,22573,528
269,0,927252,22217,531
270,0,927334,22126,540
271,0,927310,22176,514
272,0,927268,22253,479
273,0,927277,22151,572
274,0,927416,22056,528
275,0,927490,21973,537
276,0,927494,21987,519
277,0,927706,21741,553
278,0,927751,21710,539
279,0,927780,21670,550
280,0,927921,21551,528
281,0,927821,21627,552
282,0,928000,21401,599
283,0,928297,21171,532
284,0,928409,21074,517
285,0,928322,21134,544
286,0,928021,21437,542
287,0,927840,21609,551
288,0,927882,21572,546
289,0,927924,21543,533
290,0,927939,21508,553
291,0,927970,21518,512
292,0,928263,21206,531
293,0,928361,21112,527
294,0,928384,21119,497
295,0,928256,21181,563
296,0,928446,21010,544
297,0,928092,21384,524
298,0,927964,21509,527
299,0,927931,21589,480
300,0,928069,21376,555
301,0,928130,21326,544
302,0,928103,21342,555
303,0,928242,21252,506
304,0,927965,21535,500
305,0,928154,21306,540
306,0,928358,21133,509
307,0,928616,20875,509
308,0,928487,21002,511
309,0,928891,20584,525
310,0,929201,20278,521
311,0,929088,20404,508
312,0,929228,20173,599
313,0,929444,20050,506
314,0,929473,19964,563
315,0,929374,20072,554
316,0,929487,19989,524
317,0,929737,19685,578
318,0,929475,20026,499
319,0,929711,19751,538
320,0,929482,19977,541
321,0,929671,19758,571
322,0,929313,20159,528
323,0,929266,20215,519
324,0,929194,20255,551
325,0,929387,20075,538
326,0,929157,20344,499
327,0,929082,20388,530
328,0,929038,20428,534
329,0,929113,20310,577
330,0,928995,20466,539
331,0,929161,20291,548
332,0,928891,20565,544
333,0,928757,20743,500
