"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,9778,935326,59,4837
2,10039,934364,69,5528
3,10393,933073,62,6472
4,10683,931989,68,7260
5,10837,931027,65,8071
6,11166,929829,81,8924
7,11669,928461,83,9787
8,12018,926925,73,10984
9,12519,925393,66,12022
10,12751,924098,74,13077
11,12951,922950,100,13999
12,13284,921360,99,15257
13,13825,919743,96,16336
14,14517,917599,100,17784
15,14601,916471,84,18844
16,15227,914383,102,20288
17,15807,912713,115,21365
18,16140,910974,112,22774
19,16542,909137,103,24218
20,17143,907135,93,25629
21,17887,904887,103,27123
22,18577,902774,89,28560
23,19509,900651,79,29761
24,19693,898569,77,31661
25,20133,896474,74,33319
26,20777,894533,91,34599
27,21384,892297,89,36230
28,22232,889802,74,37892
29,22646,887578,83,39693
30,23635,884232,93,42040
31,24376,881648,133,43843
32,25261,879039,130,45570
33,25972,876743,138,47147
34,26539,874365,162,48934
35,26962,871746,148,51144
36,27849,868919,169,53063
37,28646,865491,182,55681
38,29547,862225,168,58060
39,30447,858641,177,60735
40,31702,854441,205,63652
41,32600,851086,207,66107
42,33718,847230,210,68842
43,34672,843245,228,71855
44,35657,839584,196,74563
45,36382,835905,196,77517
46,37501,831433,188,80878
47,38794,827096,174,83936
48,40020,823561,162,86257
49,41017,819238,152,89593
50,41937,814679,177,93207
51,43049,811006,177,95768
52,44257,806637,191,98915
53,45847,801178,219,102756
54,47646,795789,269,106296
55,48237,791918,280,109565
56,49789,786550,270,113391
57,51667,781971,251,116111
58,53229,776896,255,119620
59,55077,771619,281,123023
60,55857,766755,290,127098
61,57225,761393,262,131120
62,59037,755434,267,135262
63,60664,750666,276,138394
64,62248,745031,262,142459
65,63601,740347,253,145799
66,65846,735058,262,148834
67,67561,728548,266,153625
68,69247,722991,284,157478
69,70799,716477,254,162470
70,72661,710595,236,166508
71,74494,704254,243,171009
72,76009,697954,251,175786
73,78808,690988,250,179954
74,80503,684489,266,184742
75,82963,677367,261,189409
76,85038,669857,263,194842
77,86727,663513,294,199466
78,89166,656413,296,204125
79,91004,649650,320,209026
80,92963,642996,309,213732
81,94772,636732,357,218139
82,97057,628212,341,224390
83,100001,620596,354,229049
84,101879,613795,326,234000
85,104519,606057,357,239067
86,107588,598752,394,243266
87,110238,591456,375,247931
88,112101,584780,370,252749
89,114375,577678,381,257566
90,116678,569798,424,263100
91,120028,560881,422,268669
92,122443,554040,437,273080
93,124380,546404,435,278781
94,126427,539012,379,284182
95,128688,531634,385,289293
96,131310,523757,364,294569
97,133113,516134,340,300413
98,136009,508232,354,305405
99,138024,500885,341,310750
100,139802,493045,326,316827
101,142129,484944,312,322615
102,145360,476396,299,327945
103,147809,469282,285,332624
104,149668,460889,271,339172
105,151911,454330,300,343459
106,153784,448275,296,347645
107,156465,440313,287,352935
108,158619,432786,293,358302
109,159856,424876,288,364980
110,161648,418892,242,369218
111,164458,410780,266,374496
112,166516,403249,259,379976
113,168945,395356,243,385456
114,171273,387150,217,391360
115,174424,378987,202,396387
116,176183,372670,181,400966
117,178313,365294,203,406190
118,180607,358668,198,410527
119,182131,351426,190,416253
120,184197,343577,206,422020
121,186570,336034,176,427220
122,188964,328062,177,432797
123,191521,320922,173,437384
124,194193,312627,173,443007
125,196349,306112,177,447362
126,199044,299070,180,451706
127,200986,292197,174,456643
128,202615,285326,155,461904
129,205244,279242,157,465357
130,206913,272774,138,470175
131,207674,266462,111,475753
132,209244,259575,113,481068
133,211235,253271,114,485380
134,212204,248255,114,489427
135,214462,240736,120,494682
136,216434,235330,125,498111
137,217753,229559,117,502571
138,219214,223399,135,507252
139,221428,217392,137,511043
140,223881,211246,125,514748
141,225024,205814,101,519061
142,226892,200686,113,522309
143,228569,194394,117,526920
144,229956,189636,89,530319
145,231734,184289,81,533896
146,232554,179897,75,537474
147,234541,175622,66,539771
148,235267,170669,64,544000
149,237643,165921,69,546367
150,237976,162223,74,549727
151,239929,158424,86,551561
152,240947,154411,82,554560
153,242956,149468,68,557508
154,243909,145547,59,560485
155,245535,141963,56,562446
156,247643,138102,61,564194
157,248630,133757,61,567552
158,250204,129815,63,569918
159,251034,126465,63,572438
160,252106,122492,68,575334
161,253007,119185,74,577734
162,254068,116063,57,579812
163,254600,113019,51,582330
164,256892,109287,55,583766
165,257316,107200,38,585446
166,257906,104582,25,587487
167,259830,101463,20,588687
168,261355,98693,20,589932
169,261826,95441,19,592714
170,262964,92793,13,594230
171,263536,90445,10,596009
172,264241,88183,6,597570
173,265764,86205,7,598024
174,266785,83542,6,599667
175,267058,81379,4,601559
176,267971,78899,4,603126
177,269287,76322,8,604383
178,269574,74688,7,605731
179,270504,72340,4,607152
180,270212,70345,12,609431
181,270558,68553,8,610881
182,272220,66430,5,611345
183,272261,64274,5,613460
184,273146,62522,14,614318
185,274173,60511,15,615301
186,273991,58263,10,617736
187,274465,56103,12,619420
188,274568,54410,14,621008
189,274869,52768,17,622346
190,274983,51074,24,623919
191,276125,49432,26,624417
192,276741,48169,30,625060
193,276420,46548,35,626997
194,276208,45650,38,628104
195,277941,44230,35,627794
196,278772,43436,24,627768
197,279563,42339,25,628073
198,279514,41175,21,629290
199,279256,40036,17,630691
200,277981,38874,25,633120
201,278824,37375,27,633774
202,279145,36071,24,634760
203,280677,35280,26,634017
204,279911,34150,15,635924
205,279770,32930,8,637292
206,279979,31727,4,638290
207,279496,30867,2,639635
208,279822,29996,1,640181
209,280148,28986,1,640865
210,280212,28308,0,641480
211,280963,27294,0,641743
212,280572,26828,0,642600
213,280392,26128,0,643480
214,280353,25201,0,644446
215,280968,24551,0,644481
216,281853,24071,0,644076
217,281862,23582,0,644556
218,280929,22880,0,646191
219,280292,21698,0,648010
220,280967,21135,1,647897
221,281297,20254,1,648448
222,281187,19500,1,649312
223,281230,18796,1,649973
224,280324,18533,0,651143
225,280353,17881,0,651766
226,279087,17504,0,653409
227,279357,16782,0,653861
228,279688,16357,0,653955
229,279717,16228,0,654055
230,280940,15529,1,653530
