"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,6124,939124,4647,105
2,4376,939385,6056,183
3,2867,939908,7028,197
4,1635,940603,7595,167
5,983,941028,7787,202
6,485,941672,7651,192
7,232,942147,7414,207
8,107,942763,6923,207
9,51,943416,6318,215
10,9,943872,5921,198
11,0,944399,5405,196
12,0,944887,4931,182
13,0,945223,4574,203
14,0,945447,4305,248
15,0,945707,4096,197
16,0,946038,3761,201
17,0,946246,3526,228
18,0,946425,3390,185
19,0,946566,3222,212
20,0,946644,3134,222
21,0,946732,3086,182
22,0,946862,2958,180
23,0,946899,2930,171
24,0,947008,2787,205
25,0,947043,2749,208
26,0,947089,2688,223
27,0,947114,2679,207
28,0,947164,2627,209
29,0,947210,2584,206
30,0,947291,2526,183
31,0,947283,2505,212
32,0,947192,2636,172
33,0,947223,2601,176
34,0,947181,2643,176
35,0,947237,2526,237
36,0,947242,2570,188
37,0,947349,2451,200
38,0,947410,2406,184
39,0,947358,2453,189
40,0,947307,2486,207
41,0,947264,2545,191
42,0,947261,2541,198
43,0,947339,2456,205
44,0,947281,2481,238
45,0,947327,2461,212
46,0,947313,2486,201
47,0,947380,2418,202
48,0,947321,2487,192
49,0,947349,2426,225
50,0,947299,2539,162
51,0,947320,2474,206
52,0,947301,2513,186
53,0,947254,2546,200
54,0,947288,2504,208
55,0,947309,2492,199
56,0,947303,2484,213
57,0,947326,2474,200
58,0,947311,2515,174
59,0,947213,2559,228
60,0,947302,2471,227
61,0,947333,2463,204
62,0,947296,2503,201
63,0,947312,2484,204
64,0,947306,2489,205
65,0,947335,2465,200
66,0,947319,2487,194
67,0,947346,2449,205
68,0,947360,2455,185
69,0,947273,2514,213
70,0,947272,2509,219
71,0,947286,2488,226
72,0,947228,2569,203
73,0,947176,2627,197
74,0,947126,2691,183
75,0,947169,2633,198
76,0,947212,2599,189
77,0,947290,2511,199
78,0,947259,2535,206
79,0,947233,2571,196
80,0,947295,2494,211
81,0,947340,2478,182
82,0,947367,2454,179
83,0,947366,2449,185
84,0,947393,2377,230
85,0,947336,2446,218
86,0,947249,2562,189
87,0,947335,2462,203
88,0,947353,2470,177
89,0,947409,2408,183
90,0,947351,2446,203
91,0,947372,2421,207
92,0,947471,2354,175
93,0,947495,2302,203
94,0,947420,2401,179
95,0,947394,2436,170
96,0,947442,2378,180
97,0,947435,2367,198
98,0,947412,2417,171
99,0,947357,2454,189
100,0,947359,2440,201
101,0,947416,2384,200
102,0,947435,2380,185
103,0,947453,2341,206
104,0,947431,2374,195
105,0,947366,2419,215
106,0,947365,2430,205
107,0,947411,2402,187
108,0,947465,2325,210
109,0,947419,2381,200
110,0,947468,2319,213
111,0,947487,2333,180
112,0,947476,2313,211
113,0,947510,2278,212
114,0,947535,2282,183
115,0,947550,2249,201
116,0,947476,2308,216
117,0,947466,2327,207
118,0,947475,2299,226
119,0,947425,2361,214
120,0,947401,2408,191
121,0,947378,2415,207
122,0,947339,2456,205
123,0,947296,2476,228
124,0,947208,2576,216
125,0,947334,2451,215
126,0,947437,2369,194
127,0,947415,2379,206
128,0,947390,2410,200
129,0,947331,2489,180
130,0,947384,2436,180
131,0,947427,2388,185
132,0,947469,2360,171
133,0,947437,2354,209
134,0,947411,2401,188
135,0,947367,2424,209
136,0,947455,2376,169
137,0,947382,2423,195
138,0,947383,2411,206
139,0,947443,2377,180
140,0,947435,2348,217
141,0,947548,2246,206
142,0,947561,2219,220
143,0,947597,2257,146
144,0,947619,2198,183
145,0,947594,2207,199
146,0,947642,2189,169
147,0,947631,2202,167
148,0,947575,2224,201
149,0,947503,2299,198
150,0,947390,2410,200
151,0,947379,2435,186
152,0,947317,2460,223
153,0,947316,2465,219
154,0,947288,2521,191
155,0,947358,2450,192
156,0,947359,2440,201
157,0,947406,2396,198
158,0,947442,2357,201
159,0,947509,2293,198
160,0,947447,2365,188
161,0,947429,2377,194
162,0,947451,2350,199
163,0,947520,2295,185
164,0,947444,2354,202
165,0,947427,2331,242
166,0,947448,2348,204
167,0,947520,2286,194
168,0,947573,2241,186
169,0,947498,2303,199
170,0,947517,2270,213
171,0,947528,2306,166
172,0,947555,2252,193
173,0,947519,2282,199
174,0,947476,2347,177
175,0,947399,2404,197
176,0,947455,2348,197
177,0,947401,2406,193
178,0,947356,2464,180
