"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949107,890,0,3
2,949184,815,0,1
3,949216,784,0,0
4,949208,792,0,0
5,949223,776,0,1
6,949228,765,0,7
7,949244,754,0,2
8,949296,703,0,1
9,949336,662,0,2
10,949379,619,0,2
11,949399,600,0,1
12,949399,601,0,0
13,949367,633,0,0
14,949410,589,0,1
15,949456,544,0,0
16,949463,535,0,2
17,949551,449,0,0
18,949546,454,0,0
19,949576,424,0,0
20,949607,392,0,1
21,949635,364,0,1
22,949607,388,0,5
23,949586,412,0,2
24,949576,421,0,3
25,949609,391,0,0
26,949618,381,0,1
27,949659,339,0,2
28,949675,323,0,2
29,949700,297,0,3
30,949669,329,0,2
31,949695,302,0,3
32,949704,290,0,6
33,949679,303,0,18
34,949665,317,0,18
35,949661,334,0,5
36,949671,325,0,4
37,949681,316,0,3
38,949722,274,0,4
39,949756,242,0,2
40,949754,243,0,3
41,949758,237,0,5
42,949774,221,0,5
43,949803,195,0,2
44,949827,171,0,2
45,949830,166,0,4
46,949819,179,0,2
47,949861,137,0,2
48,949864,132,0,4
49,949852,144,0,4
50,949830,165,0,5
51,949827,171,0,2
52,949829,171,0,0
53,949835,165,0,0
54,949839,161,0,0
55,949827,173,0,0
56,949854,146,0,0
57,949882,118,0,0
58,949878,122,0,0
59,949871,129,0,0
60,949888,112,0,0
61,949888,112,0,0
62,949888,112,0,0
63,949895,105,0,0
64,949911,89,0,0
65,949904,96,0,0
66,949917,83,0,0
67,949906,94,0,0
68,949893,107,0,0
69,949889,111,0,0
70,949911,89,0,0
71,949909,90,0,1
72,949928,70,0,2
73,949938,62,0,0
74,949934,66,0,0
75,949944,55,0,1
76,949959,39,0,2
77,949968,28,0,4
78,949970,28,0,2
79,949967,30,0,3
80,949969,28,0,3
81,949970,24,0,6
82,949957,37,0,6
83,949945,46,0,9
84,949952,42,0,6
85,949967,28,0,5
86,949972,26,0,2
87,949983,16,0,1
88,949980,20,0,0
89,949987,13,0,0
90,949982,18,0,0
91,949973,27,0,0
92,949980,20,0,0
93,949984,16,0,0
94,949982,18,0,0
95,949991,9,0,0
96,949984,16,0,0
97,949982,18,0,0
98,949975,25,0,0
99,949979,21,0,0
100,949979,21,0,0
101,949977,23,0,0
102,949986,14,0,0
103,949988,12,0,0
104,949981,19,0,0
105,949984,16,0,0
106,949987,13,0,0
107,949984,16,0,0
108,949981,19,0,0
109,949983,17,0,0
110,949986,14,0,0
111,949988,12,0,0
112,949994,6,0,0
113,949997,3,0,0
114,949999,1,0,0
115,949998,2,0,0
116,950000,0,0,0
