"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,471798,473271,3051,1880
2,471154,473375,3233,2238
3,469770,474143,3499,2588
4,470019,473532,3628,2821
5,468840,474298,3718,3144
6,467883,474791,3885,3441
7,467785,474471,3997,3747
8,467509,474342,4017,4132
9,467548,473902,4044,4506
10,466675,474375,4076,4874
11,465145,475542,4287,5026
12,464567,475728,4293,5412
13,463632,476401,4227,5740
14,462722,476940,4318,6020
15,462440,476692,4418,6450
16,461905,477253,4322,6520
17,461530,477269,4311,6890
18,461685,476964,4414,6937
19,461542,476871,4370,7217
20,460568,477623,4319,7490
21,459304,478505,4338,7853
22,458380,479027,4398,8195
23,457020,479976,4473,8531
24,456778,479910,4491,8821
25,455894,480397,4623,9086
26,454863,481440,4500,9197
27,452612,483337,4467,9584
28,452061,483717,4462,9760
29,451716,483665,4406,10213
30,451061,484095,4410,10434
31,450721,484100,4360,10819
32,448995,485585,4381,11039
33,448231,485875,4478,11416
34,445607,487907,4662,11824
35,445948,486963,4773,12316
36,444766,487939,4860,12435
37,443979,488767,4708,12546
38,444003,488181,4890,12926
39,444523,487443,4766,13268
40,444191,487753,4738,13318
41,443934,488022,4700,13344
42,442609,488908,4818,13665
43,441816,489442,4839,13903
44,440189,490770,4813,14228
45,439945,490672,4755,14628
46,438875,491510,4851,14764
47,438168,491768,4866,15198
48,437158,492760,4924,15158
49,436322,493388,4960,15330
50,434887,494174,5061,15878
51,434334,494478,5081,16107
52,432742,495745,5061,16452
53,431572,496877,5156,16395
54,429297,498920,5173,16610
55,427358,500264,5306,17072
56,427024,500596,5134,17246
57,425372,502034,5118,17476
58,424441,502547,5179,17833
59,423238,502975,5301,18486
60,421757,504038,5546,18659
61,420308,505242,5505,18945
62,419597,505875,5472,19056
63,418938,506368,5448,19246
64,419152,506063,5393,19392
65,418131,506899,5358,19612
66,417346,507318,5462,19874
67,417020,507492,5497,19991
68,416895,506917,5687,20501
69,415536,508038,5572,20854
70,413915,509386,5709,20990
71,413030,510373,5756,20841
72,411575,511316,5797,21312
73,410870,511804,6020,21306
74,409942,512222,6045,21791
75,408969,512794,6052,22185
76,407658,513540,6063,22739
77,405998,514940,6207,22855
78,405308,515308,6160,23224
79,404950,515518,5959,23573
80,404137,515741,6030,24092
81,403539,516427,6008,24026
82,403494,516328,6189,23989
83,403000,517058,6200,23742
84,402382,517233,6268,24117
85,400619,518527,6349,24505
86,399799,519231,6439,24531
87,397972,520686,6412,24930
88,396614,521725,6317,25344
89,395696,522434,6419,25451
90,395025,522839,6319,25817
91,393810,523799,6554,25837
92,391897,525453,6471,26179
93,390925,525919,6592,26564
94,390313,526454,6529,26704
95,389348,527387,6492,26773
96,388530,527552,6601,27317
97,386635,529075,6648,27642
98,385802,529306,6804,28088
99,384621,530530,6689,28160
100,384987,529879,6660,28474
101,383003,531375,6623,28999
102,381525,532430,6635,29410
103,379470,534018,6814,29698
104,378364,534899,6688,30049
105,377758,535076,6879,30287
106,376343,536102,6881,30674
107,373700,538832,6973,30495
108,372328,539948,7001,30723
109,371087,541011,6997,30905
110,369584,542526,6977,30913
111,368347,543235,7081,31337
112,367687,543551,7000,31762
113,365853,545103,7082,31962
114,364374,546202,7107,32317
115,363616,546599,7300,32485
116,362139,547658,7323,32880
117,361791,547582,7325,33302
118,360328,548782,7277,33613
119,359769,548833,7210,34188
120,359180,548869,7285,34666
121,359071,548739,7355,34835
122,357716,549799,7415,35070
123,356258,551129,7511,35102
124,355157,551778,7640,35425
125,353949,552495,7742,35814
126,352823,553255,7943,35979
127,351030,555068,7912,35990
128,350241,555174,8040,36545
129,348857,556110,8093,36940
130,347712,557044,7875,37369
131,346330,558358,7939,37373
132,345232,559749,7789,37230
133,344031,561194,7723,37052
134,343926,561413,7786,36875
135,342664,562344,7758,37234
136,341982,562721,7906,37391
137,340669,563390,8007,37934
138,339025,564748,8131,38096
139,337359,566313,8127,38201
140,336050,567218,8037,38695
141,333906,568575,8053,39466
142,331356,571103,8066,39475
143,330370,571766,8276,39588
144,329095,572799,8256,39850
145,327372,574389,8234,40005
146,326199,575206,8261,40334
147,324315,576286,8389,41010
148,322801,577220,8446,41533
149,321680,577762,8666,41892
150,320711,578077,8813,42399
151,320273,578238,8886,42603
152,318153,579847,8884,43116
153,316656,581508,8807,43029
154,315158,582868,8683,43291
155,313844,583530,8546,44080
156,312533,584405,8782,44280
157,311360,585131,8769,44740
158,310038,586490,8677,44795
159,308321,587716,8696,45267
160,305657,589958,8756,45629
161,303958,591385,8849,45808
162,301589,592661,8931,46819
163,299159,595289,8936,46616
164,297299,596750,8907,47044
165,296695,597120,8739,47446
166,295280,598304,8773,47643
167,294185,598971,9058,47786
168,292736,599982,9277,48005
169,290890,601691,8990,48429
170,289008,603328,8937,48727
171,287064,605056,9143,48737
172,285436,606637,9196,48731
173,283695,608756,9014,48535
174,282641,609162,9064,49133
175,280692,610246,9359,49703
176,278640,611638,9289,50433
177,276682,613681,9212,50425
178,275672,614569,9529,50230
179,274729,615825,9432,50014
180,273213,617214,9381,50192
181,271592,618489,9291,50628
182,269683,620818,9299,50200
183,268937,621229,9282,50552
184,267800,622252,9257,50691
185,266217,623562,9131,51090
186,264647,624889,9282,51182
187,262537,627108,9229,51126
188,260307,628473,9420,51800
189,259604,629038,9381,51977
190,258105,630231,9586,52078
191,256724,632097,9659,51520
192,252791,635789,9723,51697
193,251102,637703,9544,51651
194,248625,639595,9442,52338
195,246707,641329,9774,52190
196,245408,642545,9793,52254
197,243019,645280,9774,51927
198,241761,646719,9660,51860
199,238825,649327,9996,51852
200,237082,650643,10040,52235
201,234640,653027,10187,52146
202,232840,655021,10027,52112
203,232226,656072,10018,51684
204,230422,657691,10058,51829
205,228294,660072,9714,51920
206,226441,662199,9620,51740
207,225100,663694,9568,51638
208,222980,665762,9606,51652
209,220984,667842,9585,51589
210,219058,669690,9813,51439
211,218072,670707,9833,51388
212,216794,671993,9851,51362
213,215356,673414,9641,51589
214,212183,676358,9683,51776
215,210842,677457,9703,51998
216,209322,678734,9865,52079
217,207182,681233,9771,51814
218,204467,683720,9787,52026
219,202582,686001,9618,51799
220,201734,686848,9711,51707
221,199451,689222,9755,51572
222,198044,690969,9586,51401
223,196262,692649,9596,51493
224,193260,695608,9473,51659
225,191342,697605,9633,51420
226,189110,699293,9849,51748
227,187034,701036,9816,52114
228,185414,703083,9940,51563
229,184252,704518,9825,51405
230,181443,707066,9735,51756
231,180365,708727,9674,51234
232,178084,711064,9590,51262
233,175550,713931,9494,51025
234,173601,715840,9533,51026
235,171116,717815,9389,51680
236,169408,719811,9311,51470
237,167110,721863,9379,51648
238,164988,723528,9324,52160
239,162874,725713,9245,52168
240,161095,728084,9360,51461
241,158926,730641,9179,51254
242,157305,732641,9086,50968
243,154474,735840,8962,50724
244,152881,737749,8971,50399
245,151554,739020,8963,50463
246,149854,740500,8952,50694
247,147610,742886,8895,50609
248,146503,744196,8853,50448
249,143902,746276,8979,50843
250,142145,748150,8881,50824
251,140086,750569,8744,50601
252,138968,751514,8802,50716
253,136384,754299,8573,50744
254,134404,756986,8582,50028
255,132555,759066,8511,49868
256,130607,761616,8383,49394
257,129545,762866,8283,49306
258,127900,764951,8193,48956
259,125927,766636,8201,49236
260,123755,769221,8085,48939
261,121548,771694,8086,48672
262,119532,773801,8025,48642
263,117412,776317,7889,48382
264,115982,777807,7879,48332
265,114370,779527,7846,48257
266,112109,782207,7820,47864
267,111314,783220,7773,47693
268,108789,786228,7695,47288
269,107213,787922,7435,47430
270,105346,789919,7378,47357
271,104020,791095,7356,47529
272,102039,793872,7467,46622
273,100442,795259,7414,46885
274,98776,797339,7364,46521
275,97126,800065,7069,45740
276,94985,802492,6909,45614
277,93049,805030,6927,44994
278,91215,807121,6762,44902
279,88514,810118,6509,44859
280,87125,811701,6455,44719
281,85418,813610,6452,44520
282,84034,815194,6494,44278
283,82244,817374,6505,43877
284,80312,819281,6385,44022
285,78691,821191,6388,43730
286,76918,822894,6365,43823
287,75152,825292,6134,43422
288,73649,827195,6007,43149
289,72369,828863,5762,43006
290,70994,830431,5655,42920
291,69545,832792,5441,42222
292,68488,834627,5300,41585
293,67065,836115,5139,41681
294,65514,837964,5171,41351
295,64491,839229,5192,41088
296,63420,840761,5154,40665
297,61883,842564,5130,40423
298,60679,844071,5000,40250
299,59429,845843,4954,39774
300,58089,847149,4909,39853
301,56436,848993,4858,39713
302,55601,850224,4671,39504
303,54439,851763,4559,39239
304,53108,852910,4501,39481
305,51913,854064,4569,39454
306,50309,856341,4465,38885
307,49436,857861,4360,38343
308,48523,858948,4282,38247
309,47619,860435,4201,37745
310,46355,861604,4203,37838
311,45259,863583,4071,37087
312,44598,864222,3910,37270
313,43954,865473,3881,36692
314,42966,866495,3859,36680
315,41848,867801,3738,36613
316,41184,868981,3696,36139
317,40510,869761,3629,36100
318,39766,870625,3652,35957
319,38587,871971,3571,35871
320,37861,873223,3525,35391
321,36707,874615,3488,35190
322,36153,875346,3347,35154
323,34965,876294,3288,35453
324,34201,877358,3163,35278
325,33414,878184,3036,35366
326,32384,879399,2969,35248
327,31362,880757,2921,34960
328,30611,881908,2778,34703
329,30121,882731,2785,34363
330,29540,883512,2753,34195
331,28624,884838,2678,33860
332,28145,885552,2663,33640
333,27510,886589,2663,33238
334,26659,887773,2681,32887
335,26234,888682,2582,32502
336,25703,888887,2569,32841
337,25063,889941,2535,32461
338,24477,890614,2385,32524
