"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,942525,7465,2,8
2,942652,7338,2,8
3,942838,7144,7,11
4,942953,7018,10,19
5,943192,6769,15,24
6,943450,6508,23,19
7,943697,6242,35,26
8,943920,6018,29,33
9,944045,5884,27,44
10,944302,5623,26,49
11,944439,5467,30,64
12,944540,5386,23,51
13,944693,5217,24,66
14,944831,5089,19,61
15,945016,4922,19,43
16,945089,4854,10,47
17,945233,4698,21,48
18,945372,4539,28,61
19,945636,4290,24,50
20,945617,4309,13,61
21,945759,4143,18,80
22,945845,4046,17,92
23,945810,4077,18,95
24,945840,4048,14,98
25,945969,3910,13,108
26,945994,3873,21,112
27,946103,3777,21,99
28,946185,3676,23,116
29,946224,3616,30,130
30,946223,3588,41,148
31,946369,3437,41,153
32,946464,3356,42,138
33,946692,3118,45,145
34,946779,3015,41,165
35,946914,2880,29,177
36,947062,2754,24,160
37,947141,2665,21,173
38,947244,2571,20,165
39,947410,2385,16,189
40,947562,2236,21,181
41,947597,2200,32,171
42,947651,2149,31,169
43,947757,2060,36,147
44,947815,1983,35,167
45,947853,1953,34,160
46,947907,1897,29,167
47,947932,1849,40,179
48,948073,1715,40,172
49,948085,1680,44,191
50,948182,1589,30,199
51,948237,1520,35,208
52,948243,1514,40,203
53,948395,1365,35,205
54,948467,1294,35,204
55,948515,1239,42,204
56,948477,1231,35,257
57,948510,1215,33,242
58,948592,1119,45,244
59,948615,1104,31,250
60,948733,1002,21,244
61,948880,873,16,231
62,948969,792,14,225
63,949005,774,21,200
64,949097,694,16,193
65,949122,642,13,223
66,949111,643,13,233
67,949069,652,11,268
68,949066,644,12,278
69,949102,621,14,263
70,949103,616,11,270
71,949126,588,6,280
72,949198,549,5,248
73,949218,553,3,226
74,949230,560,4,206
75,949195,574,5,226
76,949243,525,2,230
77,949297,493,2,208
78,949331,471,3,195
79,949315,450,1,234
80,949342,426,1,231
81,949350,409,0,241
82,949372,394,0,234
83,949401,354,0,245
84,949415,362,0,223
85,949422,345,0,233
86,949454,315,0,231
87,949453,305,0,242
88,949461,304,1,234
89,949439,307,0,254
90,949429,296,0,275
91,949402,297,0,301
92,949395,322,0,283
93,949409,303,0,288
94,949458,276,0,266
95,949445,295,1,259
96,949401,318,0,281
97,949444,293,0,263
98,949449,280,0,271
99,949509,257,0,234
100,949497,249,0,254
101,949512,223,0,265
102,949545,200,0,255
103,949549,188,0,263
104,949547,193,0,260
105,949546,207,0,247
106,949573,190,0,237
107,949573,194,0,233
108,949565,190,0,245
109,949551,193,0,256
110,949540,198,0,262
111,949523,197,1,279
112,949512,180,1,307
113,949485,195,2,318
114,949465,208,4,323
115,949493,191,5,311
116,949480,194,9,317
117,949465,194,11,330
118,949492,172,8,328
119,949472,190,8,330
120,949483,176,2,339
121,949445,194,0,361
122,949448,211,0,341
123,949470,200,0,330
124,949477,198,0,325
125,949460,210,0,330
126,949480,192,0,328
127,949500,193,0,307
128,949505,172,0,323
129,949535,161,0,304
130,949556,137,0,307
131,949552,140,0,308
132,949521,145,0,334
133,949523,136,0,341
134,949526,124,1,349
135,949529,129,0,342
136,949547,98,0,355
137,949544,81,0,375
138,949561,61,0,378
139,949594,58,0,348
140,949600,63,0,337
141,949626,73,0,301
142,949649,69,0,282
143,949636,72,0,292
144,949638,57,0,305
145,949669,51,0,280
146,949653,45,0,302
147,949671,43,0,286
148,949672,45,0,283
149,949696,44,0,260
150,949687,47,0,266
151,949685,40,0,275
152,949661,39,0,300
153,949679,24,0,297
154,949691,20,0,289
155,949709,14,0,277
156,949730,12,0,258
157,949686,11,0,303
158,949686,9,0,305
159,949702,3,0,295
160,949697,3,0,300
161,949699,3,0,298
162,949672,3,0,325
163,949702,3,0,295
164,949706,10,0,284
165,949722,7,0,271
166,949740,8,0,252
167,949719,5,0,276
168,949718,5,0,277
169,949721,3,0,276
170,949733,1,0,266
171,949692,1,0,307
172,949698,3,0,299
173,949694,1,0,305
174,949715,0,0,285
