"Number of times that the grid reaches 95%","Recipients","Donors","Transconjugants","Segregants"
1,949528,470,0,2
2,949581,418,0,1
3,949616,384,0,0
4,949610,390,0,0
5,949583,417,0,0
6,949655,345,0,0
7,949660,340,0,0
8,949690,310,0,0
9,949713,287,0,0
10,949748,252,0,0
11,949801,199,0,0
12,949814,186,0,0
13,949833,167,0,0
14,949838,162,0,0
15,949852,148,0,0
16,949859,141,0,0
17,949855,145,0,0
18,949856,144,0,0
19,949841,159,0,0
20,949860,140,0,0
21,949875,125,0,0
22,949885,115,0,0
23,949894,106,0,0
24,949899,101,0,0
25,949898,102,0,0
26,949892,108,0,0
27,949889,111,0,0
28,949899,101,0,0
29,949899,101,0,0
30,949904,96,0,0
31,949898,102,0,0
32,949913,87,0,0
33,949926,74,0,0
34,949924,76,0,0
35,949917,83,0,0
36,949917,83,0,0
37,949906,94,0,0
38,949914,86,0,0
39,949905,95,0,0
40,949917,83,0,0
41,949931,69,0,0
42,949961,39,0,0
43,949965,35,0,0
44,949962,38,0,0
45,949952,48,0,0
46,949953,47,0,0
47,949957,43,0,0
48,949946,54,0,0
49,949948,52,0,0
50,949953,47,0,0
51,949960,40,0,0
52,949954,46,0,0
53,949943,57,0,0
54,949950,50,0,0
55,949947,53,0,0
56,949959,41,0,0
57,949974,26,0,0
58,949986,14,0,0
59,949982,18,0,0
60,949966,34,0,0
61,949977,23,0,0
62,949979,21,0,0
63,949975,25,0,0
64,949974,26,0,0
65,949971,29,0,0
66,949979,21,0,0
67,949979,21,0,0
68,949986,14,0,0
69,949991,9,0,0
70,949993,7,0,0
71,949994,6,0,0
72,949995,5,0,0
73,949996,4,0,0
74,949995,5,0,0
75,949994,6,0,0
76,949992,8,0,0
77,949995,5,0,0
78,949994,6,0,0
79,949985,15,0,0
80,949992,8,0,0
81,949998,2,0,0
82,949999,1,0,0
83,950000,0,0,0
